Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2052-02,345228,29643,48878,6399,193455,168038,22206,8622,3699,1566,61.96,0,104.42,374871,447598,-72727
2052-03,124314,39805,49709,11338,121538,80642,9752,17152,3376,3971,14.24,1,123.51,164119,290131,-126012
2052-04,252318,39293,41820,11312,110607,244012,26054,39220,4165,3058,89.6,1,145.26,291611,473025,-181414
2052-05,367150,48594,39284,6758,187789,132576,9219,20322,3319,2090,94.73,0,82.35,415744,395948,19796
2052-06,112117,32370,23496,13105,142078,191683,22699,33012,795,1542,87.38,0,147.45,144487,426073,-281586
2052-07,330004,28128,32001,10552,186596,85438,27031,15160,4204,973,114.34,0,104.98,358132,356778,1354
2052-08,300883,13435,37612,14376,191547,142800,12035,25150,1432,3783,179.4,1,139.01,314318,423520,-109202
2052-09,357010,29070,31113,14241,169147,108849,21141,30624,2961,2833,114.03,1,90.5,386080,375115,10965
2052-10,475150,15952,29910,9661,156500,135417,11934,16057,3318,1748,123.32,1,115.03,491102,359479,131623
2052-11,284814,39787,38342,13830,103048,184612,18950,38549,1963,3301,130.67,0,120.07,324601,397331,-72730
2052-12,487831,27335,25889,5077,185227,78575,25417,25850,996,3033,435.34,1,121.05,515166,346035,169131
2053-01,440777,43739,44268,8499,122541,209693,7018,9415,3387,1047,56.21,0,114.32,484516,401434,83082
2053-02,426885,13879,47048,12845,98836,196640,27945,30124,2868,3503,91.74,0,97.54,440764,413438,27326
2053-03,324405,35330,45461,5480,141154,199550,10918,22000,1471,370,156.27,1,89.53,359735,424563,-64828
2053-04,132701,18054,40480,10379,167226,205343,17870,5470,612,2689,226.37,1,117.03,150755,446768,-296013
2053-05,166691,31930,45591,6868,80590,186378,27047,11749,2402,1909,48.16,0,106.44,198621,358223,-159602
2053-06,128265,22087,24906,8909,98267,65964,6096,30654,2589,390,84.14,0,98.94,150352,234796,-84444
2053-07,112505,23890,32680,10637,106224,70163,15661,13581,3556,2861,-11.01,0,81.99,136395,248946,-112551
2053-08,243639,47961,37250,5240,127362,136624,12406,12095,1064,1994,214.41,1,116.7,291600,330977,-39377
2053-09,422223,42946,47565,12610,100228,197765,16432,6963,714,1033,508.64,1,82.5,465169,381563,83606
2053-10,134394,35828,24382,9548,174935,80821,10549,24786,3106,324,59.69,1,138.67,170222,325021,-154799
2053-11,275044,30782,46876,11827,175248,86114,15424,34605,4171,3396,5.88,0,138.57,305826,370094,-64268
2053-12,419129,38061,49762,5438,184229,164213,11371,16058,2991,597,96.06,1,112.04,457190,431071,26119
2054-01,439267,32123,35829,6021,182452,135395,11412,32380,1887,1447,203.12,0,95.21,471390,403489,67901
2054-02,449402,24426,39610,7085,143350,75310,7597,28685,2694,1376,52.53,0,110.47,473828,301637,172191
2054-03,102161,33627,39786,10335,93082,240733,15602,31610,4446,957,30.93,1,80.87,135788,431148,-295360
2054-04,188885,15074,35597,5678,124643,60442,29951,24047,2618,1881,62.31,1,109.75,203959,280358,-76399
2054-05,238161,38979,39085,7764,162382,200520,5486,12197,4330,1699,72.92,0,121.79,277140,427434,-150294
2054-06,450371,15166,21279,14228,145418,93853,24894,13641,2421,1922,202.27,0,95.11,465537,313313,152224
2054-07,482327,14271,31495,10750,125609,165066,5720,38608,2884,391,145.71,0,130.02,496598,377248,119350
2054-08,215510,17395,25092,10256,132560,183976,28606,5125,2110,3521,110.09,1,119.66,232905,385615,-152710
2054-09,300350,22940,30427,5234,182800,247723,18548,25991,4558,1060,121.86,1,86.55,323290,510723,-187433
2054-10,181071,49022,36153,9095,101630,176606,27870,16515,3840,1433,131.46,1,104.01,230093,367869,-137776
2054-11,142915,36132,43177,10704,139085,156287,11961,5193,3283,3687,21.02,0,134.64,179047,366407,-187360
2054-12,404229,14457,37841,13672,112393,244281,8760,6174,1471,882,413.11,1,129.22,418686,423121,-4435
2055-01,130049,44651,46817,14210,101199,235465,11092,13287,1865,906,9.37,0,121.67,174700,422070,-247370
2055-02,207459,44028,33978,7783,133620,101885,7556,10780,4121,1027,139.39,0,146.3,251487,295602,-44115
2055-03,145473,49863,27272,6015,197595,249032,22242,19713,4864,397,37.99,1,149.51,195336,521869,-326533
2055-04,403566,10686,27876,12575,158635,225435,18067,30712,3928,3167,131.82,1,88.32,414252,473300,-59048
2055-05,172233,35577,35585,11422,180072,151109,11993,17461,908,3254,135.08,0,91.06,207810,407642,-199832
2055-06,191872,18915,33502,5696,140509,106971,11504,38301,703,3990,334.6,0,97.55,210787,336483,-125696
2055-07,482441,44380,30850,9308,82866,131851,26571,39547,3597,3365,178.28,0,132.53,526821,320993,205828
2055-08,465407,41396,25374,9529,146918,122956,9884,12033,3228,1505,147.03,1,135.08,506803,326694,180109
2055-09,132815,29834,24322,6747,112746,228689,16276,9631,1605,3442,138.71,1,120.71,162649,398411,-235762
2055-10,100928,19438,27576,11161,137874,164588,13454,11723,2631,2656,16.76,1,85.3,120366,366376,-246010
2055-11,193655,45091,24752,8235,94939,169274,27853,10113,3829,803,53.21,0,104.78,238746,335166,-96420
2055-12,287980,13023,46078,9897,102999,247978,13446,7063,3702,2534,69.63,1,143.71,301003,427461,-126458
2056-01,385384,47229,49391,8317,169670,191132,21356,5086,1047,1852,445.14,0,132.32,432613,444952,-12339
2056-02,271272,39612,37817,11105,82113,229289,23884,14403,1108,2330,271.36,0,122.62,310884,398611,-87727
2056-03,411788,23640,32912,8968,132814,80205,5872,27087,2155,1199,169.12,1,104.12,435428,287858,147570
2056-04,394425,47570,38240,14030,91493,82407,9544,6502,1498,665,247.52,1,149.97,441995,242216,199779
2056-05,313383,11498,40359,12096,132546,248536,20583,8451,3199,2376,53.0,0,113.01,324881,462571,-137690
2056-06,337984,18056,44653,7368,169817,172768,14839,39522,1715,1510,261.74,0,85.51,356040,448967,-92927
2056-07,138445,45712,49828,13971,173106,84847,7144,30174,2060,2125,112.37,0,143.2,184157,359070,-174913
2056-08,490329,40899,23412,8797,155971,124310,5658,33829,3163,991,127.85,1,80.12,531228,351977,179251
2056-09,444070,30574,37698,13938,165528,131351,14858,8222,4767,810,139.67,1,116.66,474644,371595,103049
2056-10,230569,47955,32063,13088,104712,232783,21612,28139,4421,2548,77.32,1,100.37,278524,432397,-153873
2056-11,182297,35004,35470,9469,161351,96155,23428,18742,2911,2015,-90.86,0,112.16,217301,344615,-127314
2056-12,438494,26653,26851,13942,139886,165963,19408,27415,4867,889,210.89,1,119.07,465147,393465,71682
2057-01,308531,39862,42977,7106,107946,90585,27918,11095,3902,1425,102.34,0,130.81,348393,287627,60766
2057-02,397666,15561,31528,11791,99098,166063,29671,6267,848,1917,428.18,0,148.53,413227,344418,68809
2057-03,172525,16584,37504,12980,171041,200389,22311,19537,4479,901,20.46,1,92.26,189109,463762,-274653
2057-04,347470,12780,44974,10721,117904,159413,29263,27557,4127,1341,31.63,1,83.55,360250,389832,-29582
2057-05,274967,15251,31304,7552,90080,168015,24846,14945,4076,1822,98.97,0,97.08,290218,336742,-46524
2057-06,322669,30782,40653,6349,82576,84852,19851,13715,1560,1357,222.05,0,92.02,353451,247996,105455
2057-07,100596,47818,31403,9027,127342,167451,26084,11265,1642,3795,59.73,0,135.96,148414,372572,-224158
2057-08,364037,18976,37373,14457,148935,56709,6759,11117,3172,692,158.14,1,140.14,383013,275350,107663
2057-09,199744,16386,48444,8981,167934,111709,17107,30718,4374,3399,35.11,1,85.0,216130,384893,-168763
2057-10,205512,13444,26670,9701,125509,58133,23836,36957,4047,3353,61.08,1,130.77,218956,280806,-61850
2057-11,245343,30745,40989,13356,139784,234951,13732,6722,973,1376,266.81,0,124.6,276088,449534,-173446
2057-12,488021,20487,45699,9386,169589,127191,6304,6848,4974,3926,83.41,1,105.97,508508,365017,143491
2058-01,394741,40018,47266,11561,108842,202098,12864,12357,1323,2942,328.62,0,85.18,434759,394988,39771
2058-02,480557,31867,26661,11467,168300,130813,24783,38443,3547,3436,143.73,0,128.17,512424,400467,111957
2058-03,494368,48098,41420,14230,129634,136472,13985,32300,3444,2212,231.85,1,92.67,542466,368041,174425
2058-04,415958,26300,45759,13439,162384,59849,5586,19974,2945,3309,124.06,1,105.66,442258,306991,135267
2058-05,492450,43170,46833,12735,102245,136090,19166,9323,4466,2894,46.79,0,132.21,535620,326392,209228
2058-06,123023,43482,45282,12719,110085,177628,28386,17595,3743,1435,8.26,0,137.73,166505,391695,-225190
2058-07,215643,40032,33620,13812,107310,225274,18663,6178,3104,3341,60.42,0,113.13,255675,404857,-149182
2058-08,287013,35479,27267,6069,83111,175862,23536,6274,1808,1388,60.18,1,145.18,322492,322119,373
2058-09,259075,16382,34147,8609,105848,147086,8683,9302,4930,3632,95.69,1,86.56,275457,313675,-38218
2058-10,196896,24668,20140,5729,132293,243800,21615,19711,4094,1124,0.61,1,124.8,221564,443288,-221724
2058-11,141380,20633,47605,5776,95095,183995,12668,30266,2595,3250,77.75,0,85.26,162013,375405,-213392
2058-12,188036,32319,44475,9613,150744,196513,11159,23466,578,460,358.0,1,97.93,220355,435970,-215615
2059-01,208884,11941,30715,9976,133724,101610,23657,20821,4783,3627,10.33,0,122.83,220825,320503,-99678
2059-02,283565,46719,42169,11421,199033,179483,23131,18750,2040,2455,91.98,0,136.48,330284,473987,-143703
2059-03,202992,43682,28296,12465,118146,163233,19392,7409,4894,3134,73.93,1,123.93,246674,348941,-102267
2059-04,455441,12946,21226,14717,102874,188497,23443,21058,3620,2399,139.67,1,90.75,468387,371815,96572
2059-05,125759,18831,27565,11626,137283,113418,5470,26104,2145,381,103.79,0,145.87,144590,321466,-176876
2059-06,286039,34572,22585,5285,120678,108355,16802,33809,4124,2952,39.6,0,84.92,320611,307514,13097
2059-07,437561,24442,37227,9600,175957,52258,15748,32963,2604,880,112.64,0,102.47,462003,323753,138250
2059-08,233419,21844,35366,5379,118715,118508,11901,24787,4046,1172,-2.35,1,146.61,255263,314656,-59393
2059-09,226099,39880,32827,6476,166720,236692,13085,38429,3676,1470,80.27,1,129.19,265979,494229,-228250
2059-10,192178,42973,34011,11910,180454,82739,27258,20294,2655,3033,57.46,1,128.58,235151,356666,-121515
2059-11,362156,44022,44778,7684,118736,138088,10540,13811,817,1277,312.69,0,142.62,406178,333637,72541
2059-12,242221,38931,34309,12175,132122,135475,13340,24733,1787,653,125.56,1,140.3,281152,352154,-71002
2060-01,177531,27158,37762,8968,166396,199313,19697,19697,3369,1588,113.23,0,141.52,204689,451833,-247144
2060-02,413806,36440,33378,11637,175721,227721,22233,30598,3487,733,143.99,0,89.83,450246,501288,-51042
2060-03,478078,17477,37716,6292,189100,58473,10384,27451,3029,2948,227.04,1,117.12,495555,329416,166139
2060-04,301821,20929,27680,11164,119128,230529,19330,18676,3842,1115,132.64,1,95.46,322750,426507,-103757
2060-05,448299,26574,27689,12609,104314,241142,11749,30360,4795,1784,8.17,0,143.74,474873,427863,47010
2060-06,434057,40333,42644,13663,130094,63138,27775,27546,612,489,684.4,0,94.32,474390,304860,169530
2060-07,131900,29483,49630,14116,178265,234532,17896,31019,580,2505,247.01,0,131.81,161383,525458,-364075
2060-08,459946,25773,27978,7907,156353,233549,22926,18290,3084,1645,201.33,1,104.86,485719,467003,18716
2060-09,378437,17232,24295,14557,173460,81229,18011,19844,3991,2197,60.03,1,92.77,395669,331396,64273
2060-10,428545,29698,43176,12018,93435,95676,23698,29042,4064,2498,132.66,1,99.75,458243,297045,161198
2060-11,145749,26548,34554,11787,123760,209802,28550,35103,2809,1634,39.31,0,128.39,172297,443556,-271259
2060-12,352489,46563,24114,11609,162072,173637,16710,25233,503,2132,704.68,1,115.64,399052,413375,-14323
2061-01,257874,46776,25038,11022,83717,174279,8631,18257,1190,1663,162.57,0,98.95,304650,320944,-16294
2061-02,435025,17891,25752,10202,84592,188678,21019,26480,3623,3583,85.67,0,85.94,452916,356723,96193
2061-03,206335,16277,21918,5708,160858,95889,24904,25516,4708,3010,60.6,1,113.1,222612,334793,-112181
2061-04,385660,47956,26929,8594,149154,161854,17068,10712,3416,1172,164.43,1,145.59,433616,374311,59305
2061-05,188751,42106,37336,9538,170655,151738,12989,8480,2390,1045,76.33,0,117.66,230857,390736,-159879
2061-06,335307,31355,28351,14313,135399,173240,25583,29776,4551,1512,34.61,0,132.65,366662,406662,-40000
2061-07,284440,44141,35404,5001,171330,211827,24475,27996,1524,3443,171.79,0,136.32,328581,476033,-147452
2061-08,206870,43609,22673,6521,131170,132623,24160,6464,1227,3103,136.59,1,106.54,250479,323611,-73132
2061-09,161581,34570,49188,12662,188496,91680,25418,21212,2343,3995,83.68,1,119.32,196151,388656,-192505
2061-10,245795,45220,25050,12758,122184,85782,13362,19548,2915,3824,112.71,1,99.08,291015,278684,12331
2061-11,163341,39552,23545,5262,138297,86736,20389,33095,4296,2227,71.32,0,126.38,202893,307324,-104431
2061-12,291587,35377,29820,6127,156299,88434,22933,31736,2363,3868,123.95,1,142.52,326964,335349,-8385
2062-01,315541,33392,29001,14456,166149,239723,19719,12585,740,2548,467.71,0,135.25,348933,481633,-132700
2062-02,213118,30608,48075,5344,173658,81947,14032,9125,3445,1356,10.22,0,113.76,243726,332181,-88455
2062-03,114738,22427,41241,6030,138987,225561,19167,35218,4735,2795,-92.5,1,105.69,137165,466204,-329039
2062-04,199698,43143,27003,11021,88400,175656,7285,23644,4065,2739,107.83,1,145.64,242841,333009,-90168
2062-05,271831,27727,38091,5967,98634,167302,21688,5477,4680,764,68.36,0,91.62,299558,337159,-37601
2062-06,499957,23524,44434,7464,95654,222421,17142,23241,3093,1079,124.33,0,104.38,523481,410356,113125
2062-07,363135,20808,46074,10026,160101,75947,6724,15384,712,1978,499.67,0,91.73,383943,314256,69687
2062-08,226787,21855,40499,8329,100893,210202,19180,7375,1571,3568,134.84,1,128.17,248642,386478,-137836
2062-09,349480,47722,34468,13387,142194,154301,13803,32352,2768,2806,108.99,1,98.76,397202,390505,6697
2062-10,287757,13622,40796,10874,130387,50101,29125,18495,2546,1015,101.32,1,132.43,301379,279778,21601
2062-11,313283,49246,23048,13413,184735,68155,22505,20112,3951,1558,109.05,0,126.35,362529,331968,30561
2062-12,445915,29746,46365,12466,152034,195349,22018,39914,1404,2786,311.11,1,86.97,475661,468146,7515
2063-01,234201,36619,29783,9795,159835,179723,11590,13645,4273,3455,-24.71,0,128.85,270820,404371,-133551
2063-02,279179,15779,34265,12278,129595,168460,11231,9150,4935,2449,145.12,0,112.53,294958,364979,-70021
2063-03,150491,32711,24591,5516,108879,246450,13905,7449,4830,1096,-56.38,1,133.07,183202,406790,-223588
2063-04,443778,14877,47510,13343,146799,95990,9775,35123,2155,1292,163.4,1,107.77,458655,348540,110115
2063-05,488748,17320,45338,9402,83501,118628,7573,9156,1752,443,147.9,0,139.44,506068,273598,232470
2063-06,497518,40955,42845,7376,92405,236911,10683,37321,3003,3668,304.86,0,111.76,538473,427541,110932
2063-07,492052,24633,30489,8160,84107,222799,29275,31007,3781,1056,179.79,0,117.33,516685,405837,110848
2063-08,245559,36653,28624,12204,128804,57251,15701,39144,3299,1279,-35.78,1,84.77,282212,281728,484
2063-09,184883,44913,29764,7278,161490,240254,26470,30948,4570,2539,91.33,1,86.94,229796,496204,-266408
2063-10,242677,25934,22822,7345,191920,82887,20474,27470,1705,2374,88.26,1,121.58,268611,352918,-84307
2063-11,243079,10695,26007,7247,184863,61624,11353,25606,3334,2341,91.06,0,96.82,253774,316700,-62926
2063-12,340180,40060,31650,13120,123672,88712,13204,21856,1466,1065,357.14,1,121.91,380240,292214,88026
2064-01,116694,47933,26490,10971,137229,112776,8704,39640,4285,1407,36.7,0,128.09,164627,335810,-171183
2064-02,304541,48657,40525,9861,158260,73993,12435,11115,901,1546,309.49,0,105.33,353198,306189,47009
2064-03,431143,49673,29830,8949,143914,74115,13166,34566,3250,1341,106.72,1,129.96,480816,304540,176276
2064-04,331991,30449,31880,13987,197256,189551,8773,21289,3117,1285,157.07,1,101.88,362440,462736,-100296
2064-05,388216,14618,36423,14866,198627,78858,12760,12764,4055,1134,117.26,0,135.12,402834,354298,48536
2064-06,150000,18343,46805,7927,175692,202953,15256,13601,4049,1126,25.76,0,130.44,168343,462234,-293891
2064-07,409025,19363,26592,6877,151410,58107,12636,23984,4746,3752,12.28,0,117.47,428388,279606,148782
2064-08,487762,41691,35778,7934,105889,90535,7927,21412,3712,3909,74.94,1,125.69,529453,269475,259978
2064-09,472433,34907,40072,11497,127992,225552,14416,7887,2318,914,155.8,1,133.13,507340,427416,79924
2064-10,151401,38321,24735,5094,187340,205847,20828,21545,3927,2883,165.97,1,126.47,189722,465389,-275667
2064-11,259940,31011,23764,5698,170245,214290,25961,39588,3701,603,56.12,0,101.42,290951,479546,-188595
2064-12,424450,34671,24391,8318,82703,174292,5883,35896,1450,683,358.75,1,92.42,459121,331483,127638
2065-01,209607,14319,44569,6210,189014,105907,17068,13481,3591,1785,33.55,0,102.55,223926,376249,-152323
2065-02,184209,44145,49397,12031,127193,72663,21075,8285,3260,3740,85.36,0,107.02,228354,290644,-62290
2065-03,103365,42108,48671,6820,151697,105395,20951,7242,3946,3439,14.48,1,82.62,145473,340776,-195303
2065-04,129412,41879,32541,12658,105151,154002,23653,16612,3232,3856,73.44,1,133.69,171291,344617,-173326
2065-05,277902,29089,31390,12559,135387,66457,29180,30730,1056,2012,315.2,0,81.74,306991,305703,1288
2065-06,242897,18942,23978,9525,99976,92505,16336,7154,2801,968,57.98,0,107.3,261839,249474,12365
2065-07,495500,33776,33397,11858,175057,92913,15572,13390,3222,2544,161.24,0,93.8,529276,342187,187089
2065-08,410882,29443,32381,10133,183271,206928,19313,23874,1117,1468,392.2,1,126.04,440325,475900,-35575
2065-09,354663,18536,20768,14899,105379,80676,13623,31282,1608,2053,208.86,1,139.57,373199,266627,106572
2065-10,186189,24599,38061,12202,115125,227811,27823,33348,4773,2989,118.32,1,85.34,210788,454370,-243582
2065-11,371840,43331,30170,9804,169075,77107,23691,5226,2314,2249,238.98,0,93.75,415171,315073,100098
2065-12,228616,25530,42227,9891,195539,75514,29804,17997,2201,1659,78.24,1,120.95,254146,370972,-116826
2066-01,277828,23586,22484,9680,170783,71830,22133,33181,3441,2230,-12.68,0,115.56,301414,330091,-28677
2066-02,227190,47416,39422,13502,96749,149045,15676,38694,2703,1633,146.37,0,94.74,274606,353088,-78482
2066-03,476003,15430,47567,10847,162647,170443,7128,36597,4487,3060,59.94,1,110.08,491433,435229,56204
2066-04,287324,29379,35583,9723,80853,116589,13261,17235,1556,2529,193.16,1,95.08,316703,273244,43459
2066-05,238117,13238,35432,14190,130832,155739,10666,28125,3665,3115,63.92,0,92.68,251355,374984,-123629
2066-06,138058,40622,25047,14911,188784,221830,22826,8686,2280,985,123.44,0,144.72,178680,482084,-303404
2066-07,382774,24571,40341,9707,178795,179349,18087,7852,1607,3517,216.42,0,123.78,407345,434131,-26786
2066-08,133331,13132,44775,9477,191619,168487,25139,24767,2476,2648,58.26,1,116.11,146463,464264,-317801
2066-09,316288,14147,34384,10899,155173,90871,22198,35524,1163,2812,272.46,1,80.75,330435,349049,-18614
2066-10,418505,47036,23056,10669,109097,226591,8409,37649,4974,3009,66.48,1,115.82,465541,415471,50070
2066-11,365322,21294,24838,10355,192873,243150,26943,38337,2394,1970,121.83,0,144.45,386616,536496,-149880
2066-12,369680,21416,46769,13639,173446,187130,19439,31313,2216,410,229.92,1,124.92,391096,471736,-80640
2067-01,207516,43103,32055,12693,84783,187785,22559,29842,1447,403,138.46,0,88.09,250619,369717,-119098
2067-02,330204,35893,39935,14649,126456,205978,16077,24306,3266,3815,128.35,0,80.37,366097,427401,-61304
2067-03,309994,42821,35060,5680,86657,188070,9997,20955,4443,2819,131.72,1,111.77,352815,346419,6396
2067-04,446974,31340,39205,14604,176575,81300,20142,36330,2133,2195,201.8,1,125.82,478314,368156,110158
2067-05,125609,35061,20967,8200,136038,60791,27413,15125,1941,2719,-20.49,0,139.16,160670,268534,-107864
2067-06,127339,41158,27668,14705,161525,143008,24253,26543,2648,3054,6.02,0,87.4,168497,397702,-229205
2067-07,321110,16385,44069,10709,166532,62217,6422,8558,3996,999,57.86,0,103.38,337495,298507,38988
2067-08,101658,25571,27632,7938,83524,91644,14112,22941,3577,1953,-85.25,1,116.16,127229,247791,-120562
2067-09,220767,18022,27844,9637,174781,178095,22155,27142,1385,3171,243.07,1,105.71,238789,439654,-200865
2067-10,416828,25288,47518,11275,106362,120531,16591,10993,3467,1508,167.02,1,88.3,442116,313270,128846
2067-11,351951,32117,48570,12896,154680,226400,19546,39484,735,2281,551.25,0,107.47,384068,501576,-117508
2067-12,339015,36165,27083,12729,85956,57259,18102,29671,1162,2154,315.4,1,149.86,375180,230800,144380
2068-01,225875,32236,27786,9915,105135,107022,8290,5414,1882,3098,44.4,0,95.52,258111,263562,-5451
2068-02,240729,12454,49201,9710,132505,74723,23921,33443,1974,3106,64.02,0,104.5,253183,323503,-70320
2068-03,459336,42163,34328,7821,90300,209795,22275,9311,4201,3271,117.74,1,101.62,501499,373830,127669
2068-04,240214,34937,38017,5471,170445,205531,27181,33116,2661,1385,92.55,1,84.27,275151,479761,-204610
2068-05,450408,46422,36066,5638,177198,163677,13830,36121,4595,2472,66.43,0,118.55,496830,432530,64300
2068-06,369807,10569,42954,7646,195623,59860,13832,21428,4118,2926,93.39,0,129.92,380376,341343,39033
2068-07,364881,40636,44699,11107,80847,68248,23666,23802,1032,3221,392.66,0,122.04,405517,252369,153148
2068-08,420002,49407,46709,11908,183954,209259,25105,28249,1872,3354,221.94,1,87.44,469409,505184,-35775
2068-09,380589,35586,29542,11339,130636,87386,17389,16020,4631,2119,97.6,1,101.45,416175,292312,123863
2068-10,126376,21134,46004,14690,197148,121605,22714,7022,3064,2138,22.3,1,128.64,147510,409183,-261673
2068-11,461388,46184,42880,12834,128964,239889,16232,14144,599,1017,740.47,0,131.96,507572,454943,52629
2068-12,356242,40072,28202,7497,171121,172615,28734,13674,3691,641,102.84,1,122.19,396314,421843,-25529
2069-01,377277,32969,31871,9023,184114,109228,12976,35104,1019,2815,424.76,0,112.91,410246,382316,27930
2069-02,276241,49656,30980,14687,137111,142037,16970,28876,2146,1716,79.48,0,144.44,325897,370661,-44764
2069-03,136732,24296,29395,14726,118795,194070,11466,21832,2388,678,27.47,1,82.39,161028,390284,-229256
2069-04,215221,12717,41216,9657,174613,223955,29724,9504,4083,2122,5.2,1,132.55,227938,488669,-260731
2069-05,327618,28403,21490,14363,121400,118990,19721,8279,2063,1696,109.63,0,91.85,356021,304243,51778
2069-06,398413,23958,41494,11914,80900,171112,10602,7982,2605,3989,171.72,0,105.31,422371,324004,98367
2069-07,388856,43037,45209,7773,135642,225959,11339,14796,4624,1220,15.75,0,138.28,431893,440718,-8825
2069-08,311768,45962,48326,13650,181404,209260,24114,24934,1258,2968,263.74,1,127.88,357730,501688,-143958
2069-09,441419,21023,30872,12337,191531,190649,18446,23089,822,1718,530.59,1,149.11,462442,466924,-4482
2069-10,446473,37021,33180,7687,192637,85836,13040,9512,1556,3455,315.68,1,93.65,483494,341892,141602
2069-11,259782,40241,31296,14426,174642,66633,25717,18905,3611,2870,106.49,0,132.27,300023,331619,-31596
2069-12,345849,48306,31230,14127,196261,223026,24079,25077,2466,744,87.39,1,134.56,394155,513800,-119645
2070-01,157159,28725,31518,6928,192676,109756,20144,6830,4401,1202,62.3,0,118.97,185884,367852,-181968
2070-02,460752,25466,20405,7424,164592,81918,19968,7033,4719,342,123.63,0,85.48,486218,301340,184878
2070-03,191971,30860,42257,10807,108116,161306,25532,31845,4415,521,13.53,1,138.67,222831,379863,-157032
2070-04,484061,36673,48430,5228,103955,50156,28650,27382,2118,1537,184.42,1,141.24,520734,263801,256933
2070-05,124257,14289,39913,14868,178711,71640,13824,5862,946,3275,205.02,0,111.85,138546,324818,-186272
2070-06,301726,44724,34401,11648,120983,131104,19474,16005,1299,2479,246.87,0,138.66,346450,333615,12835
2070-07,152815,16601,30511,5836,120720,189898,16252,33847,3568,2245,43.67,0,116.95,169416,397064,-227648
2070-08,384707,33004,25195,9105,118622,193023,26464,8051,3037,964,121.79,1,113.45,417711,380460,37251
2070-09,121958,28130,43506,7924,84661,103075,12706,20106,658,2557,122.51,1,144.87,150088,271978,-121890
2070-10,288325,10892,47492,7087,121060,229054,9688,21338,2471,3611,127.32,1,145.93,299217,435719,-136502
2070-11,150466,13419,36112,12353,156820,199653,26510,16163,1799,2240,56.35,0,120.56,163885,447611,-283726
2070-12,463411,28970,22370,14969,134988,166465,17882,28278,3559,3065,37.11,1,145.61,492381,384952,107429
2071-01,426809,22786,23818,10995,137715,180498,15178,7699,2266,2766,273.3,0,119.84,449595,375903,73692
2071-02,401101,33436,47905,11203,101034,227610,16712,28547,1147,2489,305.74,0,134.44,434537,433011,1526
2071-03,189693,48216,25997,6680,121112,68758,23223,11728,1720,1908,170.18,1,97.65,237909,257498,-19589
2071-04,119815,39066,29428,12750,133489,131791,15944,8935,2743,825,70.77,1,126.31,158881,332337,-173456
2071-05,407603,26266,33233,14218,155686,207828,6849,18868,3918,3667,185.54,0,149.61,433869,436682,-2813
2071-06,192683,11267,22543,11239,173084,105954,20964,35134,2630,3744,53.73,0,129.24,203950,368918,-164968
2071-07,120056,46527,34571,7831,106738,118057,19404,19862,1821,2301,49.33,0,96.25,166583,306463,-139880
2071-08,209996,27803,33282,11289,131318,113236,29090,25250,4279,1996,-73.41,1,105.23,237799,343465,-105666
2071-09,330804,26432,26820,10095,177989,237788,25997,25934,4224,3764,124.73,1,125.73,357236,504623,-147387
2071-10,192041,15551,23891,8116,120169,184855,25239,15479,3788,1260,34.76,1,111.41,207592,377749,-170157
2071-11,236711,32797,42459,11214,83977,142620,22176,19387,3113,329,114.59,0,131.41,269508,321833,-52325
2071-12,486556,15350,26958,5085,105117,132571,18471,8393,953,1948,459.11,1,123.85,501906,296595,205311
2072-01,179762,20793,45413,6337,145062,104694,24097,18051,1900,3954,73.63,0,110.11,200555,343654,-143099
2072-02,218986,40350,39213,10926,196438,174034,26972,14926,2738,2707,-27.48,0,116.64,259336,462509,-203173
2072-03,481263,48385,45288,12760,83158,156348,21736,31275,2990,2885,176.67,1,117.27,529648,350565,179083
2072-04,448548,39443,20315,5825,144117,162604,17142,28649,4497,2607,144.49,1,137.23,487991,378652,109339
2072-05,361143,21691,33527,5816,166424,165321,28091,33410,2951,3670,87.39,0,119.57,382834,432589,-49755
2072-06,153115,35315,20768,14754,167337,129542,12902,36992,2628,1035,-10.94,0,102.2,188430,382295,-193865
2072-07,327815,43316,21275,7939,130881,213694,10899,21808,3822,794,54.43,0,132.18,371131,406496,-35365
2072-08,235647,21444,43739,9778,196808,206124,24221,31781,4728,1359,65.25,1,82.77,257091,512451,-255360
2072-09,313391,36467,43252,13156,159607,220691,26800,5046,2252,3071,233.54,1,144.81,349858,468552,-118694
2072-10,130403,33830,45436,13825,149863,180375,5677,26515,3581,1568,-35.86,1,86.05,164233,421691,-257458
2072-11,431579,24833,21506,12780,175210,225216,20334,39018,4874,3719,63.15,0,123.51,456412,494064,-37652
2072-12,214125,39371,20673,6449,94595,187292,22136,29150,2213,2444,100.41,1,81.5,253496,360295,-106799
2073-01,473845,12505,30170,12034,178070,57700,26398,8369,2523,1510,168.24,0,132.26,486350,312741,173609
2073-02,250205,49987,21651,14555,141135,183750,5727,29354,1950,1983,96.6,0,97.98,300192,396172,-95980
2073-03,235351,27560,46833,13117,124331,57646,22912,12386,3395,2034,32.99,1,142.82,262911,277225,-14314
