Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2052-02,373491,12395,49811,6939,144843,187889,21408,23991,2550,1450,182.4,0,145.65,385886,434881,-48995
2052-03,234571,44915,40427,8705,168047,125960,15962,27988,2399,742,135.77,1,142.81,279486,387089,-107603
2052-04,458645,35183,45840,11445,186972,116918,20231,23219,1203,3556,438.67,1,144.19,493828,404625,89203
2052-05,485447,35628,41317,7305,103159,104046,14539,32280,3343,2717,196.24,0,84.86,521075,302646,218429
2052-06,128644,49465,26170,6130,191453,106418,16446,36512,3569,1051,68.83,0,85.28,178109,383129,-205020
2052-07,329247,25338,49689,5598,123459,166899,29001,9819,2927,2791,54.46,0,134.84,354585,384465,-29880
2052-08,109731,46545,46304,6572,103848,229758,6112,10935,4975,3492,-11.55,1,134.23,156276,403529,-247253
2052-09,120257,15185,45286,7577,198926,167286,29848,17565,3912,2422,122.78,1,142.66,135442,466488,-331046
2052-10,377271,25657,22734,12544,104001,60334,7347,33824,872,449,399.9,1,129.46,402928,240784,162144
2052-11,353486,47160,38892,12106,122254,104687,11306,23467,3704,1607,-3.28,0,120.92,400646,312712,87934
2052-12,367994,37195,47439,13971,111194,214513,16141,29473,3183,1085,213.74,1,141.49,405189,432731,-27542
2053-01,339683,46292,28823,11949,199876,223154,11584,36037,1670,2733,164.47,0,115.59,385975,511423,-125448
2053-02,138093,35593,48110,14837,185896,198054,19027,12817,2259,2166,-36.58,0,89.03,173686,478741,-305055
2053-03,108706,20457,23604,10787,137363,106381,24311,17093,4230,3580,89.5,1,145.65,129163,319539,-190376
2053-04,211611,22260,37923,11144,183049,112255,29852,23975,2678,3854,94.38,1,87.26,233871,398198,-164327
2053-05,388966,37702,33495,12524,95638,208366,15449,37908,1862,2954,274.5,0,95.0,426668,403380,23288
2053-06,336434,25137,24062,14683,92192,188943,28614,14352,2963,3022,99.8,0,144.67,361571,362846,-1275
2053-07,387300,17602,24247,10801,103544,61712,25650,33587,2777,693,155.77,0,138.49,404902,259541,145361
2053-08,378032,39734,20128,14625,174066,118917,24142,11763,4829,478,55.02,1,95.07,417766,363641,54125
2053-09,170732,38955,29050,6104,99302,132891,25598,20437,3261,315,-19.1,1,147.93,209687,313382,-103695
2053-10,391762,17386,46457,14248,197349,76341,5275,11504,4197,3600,83.64,1,114.17,409148,351174,57974
2053-11,410522,49907,31997,6553,123248,169863,24041,12826,3243,3038,148.32,0,134.16,460429,368528,91901
2053-12,138744,36004,23018,7299,178414,86870,10989,10066,4401,3725,4.32,1,112.78,174748,316656,-141908
2054-01,121147,22898,38715,11307,126106,186302,5677,20104,927,3565,212.05,0,127.16,144045,388211,-244166
2054-02,380249,20508,46389,9479,89507,225682,7461,29445,2525,395,88.44,0,137.48,400757,407963,-7206
2054-03,437357,28193,32368,13346,158487,224327,28926,10632,1234,3072,355.83,1,95.23,465550,468086,-2536
2054-04,220537,30324,38079,12096,144569,201658,24576,25001,4743,1071,153.43,1,94.9,250861,445979,-195118
2054-05,315153,19629,48304,14334,139972,174450,13157,17099,1432,2572,220.12,0,94.27,334782,407316,-72534
2054-06,357251,36529,49898,10721,109429,232969,14689,32287,3336,658,82.63,0,134.01,393780,449993,-56213
2054-07,216935,36582,49576,8298,160653,193956,25253,12110,4818,3834,0.63,0,114.94,253517,449846,-196329
2054-08,273312,16781,28374,12195,146428,167108,26783,10410,4853,3042,-12.34,1,101.45,290093,391298,-101205
2054-09,329339,37180,30818,13946,197882,124413,16494,31793,4431,612,33.48,1,138.0,366519,415346,-48827
2054-10,121142,24864,23433,7093,197500,237961,26877,33234,1933,3818,129.51,1,108.83,146006,526098,-380092
2054-11,257001,16139,33996,7633,195009,216373,28845,33273,4385,3429,-34.06,0,138.72,273140,515129,-241989
2054-12,436511,43788,21374,8949,166180,169934,22009,16859,1231,1160,281.72,1,132.33,480299,405305,74994
2055-01,209561,11971,40117,12571,166488,98258,24792,34731,4461,2866,-17.93,0,149.89,221532,376957,-155425
2055-02,256220,12799,36483,13689,80338,193074,19649,39395,3235,886,-12.34,0,112.71,269019,382628,-113609
2055-03,137059,46815,46834,10278,121656,140344,9917,22186,3945,3998,-4.76,1,92.61,183874,351215,-167341
2055-04,141275,32942,39889,9100,99894,76929,20165,19303,1692,2444,67.17,1,125.41,174217,265280,-91063
2055-05,129008,36155,35200,6085,183439,141627,8897,38812,3876,336,40.77,0,108.62,165163,414060,-248897
2055-06,140848,20312,35110,7366,181041,112375,13348,9747,3024,2371,122.44,0,136.71,161160,358987,-197827
2055-07,103086,10018,44617,11967,114116,142239,27791,37329,3248,3440,9.47,0,122.85,113104,378059,-264955
2055-08,307174,39482,48650,9555,94896,216749,26765,9196,3110,3230,130.09,1,106.92,346656,405811,-59155
2055-09,139539,18780,44096,8129,171796,116023,26895,12182,1420,3684,119.49,1,80.94,158319,379121,-220802
2055-10,342759,39357,45892,10320,152135,102968,15092,14866,2952,3015,94.36,1,145.4,382116,341273,40843
2055-11,438568,41420,40396,10244,187390,62745,5792,16951,4376,834,92.61,0,122.71,479988,323518,156470
2055-12,349173,23988,47668,7308,145822,124950,28090,16374,1187,2244,376.25,1,127.29,373161,370212,2949
2056-01,114653,22316,20979,7000,105179,115402,6948,19333,2859,390,59.51,0,122.92,136969,274841,-137872
2056-02,280536,19951,31361,11102,132357,118908,26506,15722,1056,512,139.32,0,128.95,300487,335956,-35469
2056-03,308476,14883,21777,12012,84929,63325,17056,38001,3466,2031,112.86,1,92.34,323359,237100,86259
2056-04,412487,31437,34049,5853,82309,219260,12564,22454,1073,634,388.61,1,105.21,443924,376489,67435
2056-05,235976,49113,43141,13099,141096,136598,28135,26483,685,2531,367.96,0,123.71,285089,388552,-103463
2056-06,424724,31323,27259,8758,185831,242512,9967,37001,2016,1808,217.53,0,81.09,456047,511328,-55281
2056-07,147543,49100,26549,8293,132375,166260,16808,24207,3389,700,-31.05,0,83.47,196643,374492,-177849
2056-08,259714,39266,24860,14517,145488,239599,18964,6163,1309,1362,101.4,1,146.27,298980,449591,-150611
2056-09,343109,11491,26420,6515,190429,105474,19731,12453,967,3191,363.76,1,143.65,354600,361022,-6422
2056-10,120416,16193,42169,14499,180849,117166,19926,24321,4728,1909,23.41,1,130.61,136609,398930,-262321
2056-11,494450,40709,40860,13640,122897,110543,6741,13113,4279,2161,76.08,0,112.8,535159,307794,227365
2056-12,127567,37463,46650,7605,91113,174658,9929,16121,1385,1235,155.84,1,115.83,165030,346076,-181046
2057-01,284365,26269,31361,13545,174274,152217,7233,19407,3909,629,21.86,0,114.89,310634,398037,-87403
2057-02,350544,31041,31152,9397,183584,228772,5318,12084,974,1128,317.92,0,92.5,381585,470307,-88722
2057-03,138934,39864,41128,7510,112905,128108,18325,8617,3172,432,37.61,1,130.0,178798,316593,-137795
2057-04,449657,16693,40202,12354,108629,209733,28430,16400,4893,2431,90.4,1,100.26,466350,415748,50602
2057-05,144816,34341,22867,13142,97531,74194,16348,37355,1398,2297,80.67,0,86.25,179157,261437,-82280
2057-06,425310,49189,30937,13330,135044,233858,8304,32207,1561,1736,172.28,0,97.65,474499,453680,20819
2057-07,186493,23760,31530,5607,110054,157055,14542,38886,1452,3404,188.12,0,125.99,210253,357674,-147421
2057-08,345932,37855,36576,13917,184613,203106,15755,36173,2049,2065,92.55,1,129.92,383787,490140,-106353
2057-09,422057,27934,46979,5519,165474,67480,28466,35903,783,1856,543.11,1,86.03,449991,349821,100170
2057-10,278028,13688,27006,14457,142182,176330,10815,11132,4020,2938,75.05,1,147.09,291716,381922,-90206
2057-11,142383,42003,21593,13925,176083,88740,7643,5120,1816,1450,0.28,0,118.42,184386,313104,-128718
2057-12,236910,37344,37836,7558,186498,203941,28280,6483,4704,680,-34.95,1,91.48,274254,470596,-196342
2058-01,296714,24629,27870,6069,121200,238538,13347,16839,3975,2406,110.91,0,84.21,321343,423863,-102520
2058-02,398261,24113,34962,14447,114064,128435,7832,31664,4828,1462,-6.46,0,144.49,422374,331404,90970
2058-03,366542,15672,22918,10998,92632,193551,13887,22747,2863,1953,89.76,1,129.62,382214,356733,25481
2058-04,456043,21693,20356,9732,89604,76823,21331,5854,804,3705,475.26,1,138.29,477736,223700,254036
2058-05,304720,29463,22574,6935,109036,154390,22214,7599,4571,3969,64.08,0,126.09,334183,322748,11435
2058-06,142530,18656,32417,5757,85680,70239,10948,33640,3264,2299,13.06,0,100.5,161186,238681,-77495
2058-07,351698,15670,48874,6104,139204,248548,18827,18417,3308,2641,194.86,0,109.74,367368,479974,-112606
2058-08,356041,16908,32233,5149,198799,116272,18525,9039,2208,3099,102.9,1,133.23,372949,380017,-7068
2058-09,199444,44156,37319,8993,160124,188298,26333,21616,2457,1381,140.02,1,113.49,243600,442683,-199083
2058-10,443715,49811,28829,14155,130363,79412,8978,23660,670,1540,652.77,1,113.57,493526,285397,208129
2058-11,172123,48212,20063,11059,104358,112662,29540,39927,1532,620,168.21,0,97.55,220335,317609,-97274
2058-12,348040,45308,48192,12039,174025,178186,7321,16565,3473,2352,122.14,1,132.73,393348,436328,-42980
2059-01,274445,25814,37747,10850,133972,180812,14370,25002,1407,568,117.43,0,135.14,300259,402753,-102494
2059-02,340462,36005,44668,11094,95063,243002,6291,20147,1877,2319,166.61,0,88.86,376467,420265,-43798
2059-03,400870,43372,25546,13678,189192,86390,17145,17168,2785,1686,204.46,1,134.33,444242,349119,95123
2059-04,373623,37863,38329,11863,150234,166831,23305,17244,1183,3976,240.49,1,111.4,411486,407806,3680
2059-05,223275,26557,37053,11031,182292,95842,25166,8981,3827,3151,107.57,0,138.85,249832,360365,-110533
2059-06,185269,30634,45772,8175,121302,109238,21491,36140,2907,407,23.39,0,148.12,215903,342118,-126215
2059-07,470373,25582,44041,14012,139734,122844,28557,5537,1232,1230,418.06,0,84.34,495955,354725,141230
2059-08,420931,29195,23099,14364,145713,93673,16152,31317,4831,1594,166.54,1,119.38,450126,324318,125808
2059-09,238514,26279,23080,8021,138359,215943,16142,25881,854,1916,262.95,1,103.01,264793,427426,-162633
2059-10,442586,26118,22479,6961,83547,233825,26078,39732,4920,3475,86.06,1,144.0,468704,412622,56082
2059-11,158711,49653,28060,5054,84202,223664,22090,32728,1167,3105,78.18,0,110.73,208364,395798,-187434
2059-12,360476,40921,25541,6044,140385,162313,10843,13130,704,2995,457.81,1,114.12,401397,358256,43141
2060-01,156911,32321,20246,7327,151892,109746,28633,36668,4415,1190,3.21,0,120.67,189232,354512,-165280
2060-02,363102,15205,35404,5628,153352,195836,15228,12315,3430,3149,94.22,0,87.53,378307,417763,-39456
2060-03,480152,40619,20768,6544,189432,118930,6224,30600,2069,3343,350.49,1,128.6,520771,372498,148273
2060-04,120299,19383,45563,11641,136485,55670,6643,35026,3484,3378,45.69,1,100.16,139682,291028,-151346
2060-05,157488,44195,30844,10703,170624,198280,21865,31822,2270,2633,109.03,0,131.68,201683,464138,-262455
2060-06,220847,32979,20320,7809,178696,127968,17855,8228,2099,2761,162.49,0,82.56,253826,360876,-107050
2060-07,245734,18977,47947,13384,179454,86051,20645,39442,2994,1524,62.8,0,124.28,264711,386923,-122212
2060-08,494354,23836,25788,13031,90660,234766,5698,11197,1072,3198,463.95,1,98.13,518190,381140,137050
2060-09,112313,21067,34062,5823,130929,154117,19431,37534,2674,3972,-52.24,1,128.64,133380,381896,-248516
2060-10,331145,19195,46801,8321,98257,73283,20936,18276,4260,1489,117.89,1,89.46,350340,265874,84466
2060-11,265941,32794,21532,13989,188601,138379,18978,34717,4249,1373,-0.4,0,92.76,298735,416196,-117461
2060-12,473375,12363,48042,12319,124352,111774,28384,6122,1385,3249,386.77,1,145.46,485738,330993,154745
2061-01,353769,30900,49458,11552,128016,110564,20836,32435,702,3379,450.46,0,103.58,384669,352861,31808
2061-02,128660,38524,43128,13393,183573,195443,13594,33370,2723,939,84.78,0,133.84,167184,482501,-315317
2061-03,351679,33468,45215,13552,133513,209929,8859,5065,4751,3779,96.53,1,80.84,385147,416133,-30986
2061-04,219037,16436,36844,5936,196689,220140,8736,26394,1724,2922,178.44,1,89.99,235473,494739,-259266
2061-05,372641,43792,28825,5306,160176,178777,8680,37938,3729,2185,120.36,0,83.46,416433,419702,-3269
2061-06,435544,16766,40044,7872,196172,69736,16542,23066,521,2563,824.77,0,146.7,452310,353432,98878
2061-07,146939,26314,31738,8776,98193,158615,12134,31729,3947,2653,67.98,0,123.19,173253,341185,-167932
2061-08,491859,15324,34926,6729,120212,119273,8638,38674,4451,1084,142.83,1,103.17,507183,328452,178731
2061-09,355865,24205,23653,12593,85483,128305,23205,8282,1597,2509,260.35,1,81.8,380070,281521,98549
2061-10,454993,33202,21080,12430,194991,136305,17498,34262,3616,2359,194.49,1,144.16,488195,416566,71629
2061-11,319544,29075,35786,11394,112558,194635,27982,13224,2086,2113,231.3,0,145.23,348619,395579,-46960
2061-12,259694,47021,30229,13800,141830,86392,17163,31953,1728,2560,229.5,1,126.82,306715,321367,-14652
2062-01,275588,49104,44892,7598,192080,136895,21028,34461,3345,1073,138.44,0,96.77,324692,436954,-112262
2062-02,282069,16777,37527,9190,179492,197006,9304,27068,4496,3091,85.03,0,106.39,298846,459587,-160741
2062-03,448977,42600,42159,7170,179878,96994,20234,12035,642,3087,656.12,1,149.15,491577,358470,133107
2062-04,162276,18209,49402,14867,113779,158272,13253,29181,2698,2609,28.98,1,103.6,180485,378754,-198269
2062-05,375209,23074,37082,12570,107327,133261,13509,7323,3487,486,138.24,0,110.08,398283,311072,87211
2062-06,444728,38326,43020,9490,170966,183972,18605,14400,4344,2777,141.97,0,109.46,483054,440453,42601
2062-07,124062,41233,35899,10543,116905,211985,13424,8386,1081,2907,146.06,0,95.58,165295,397142,-231847
2062-08,280235,47620,20779,6747,103932,60719,18840,18840,4812,2202,17.36,1,102.7,327855,229857,97998
2062-09,206998,31018,28121,12127,189005,113166,16203,23861,1994,1972,63.99,1,132.91,238016,382483,-144467
2062-10,317169,34394,22215,9246,147912,61489,6735,35116,1254,3950,242.6,1,111.89,351563,282713,68850
2062-11,401407,32510,28392,11840,113822,148044,11147,23527,2561,852,149.6,0,112.58,433917,336772,97145
2062-12,417023,22997,44214,11473,122876,209658,18568,10248,3307,590,167.25,1,119.06,440020,417037,22983
2063-01,173743,18265,34023,13027,186193,89222,7302,36495,1536,2450,119.82,0,89.47,192008,366262,-174254
2063-02,448399,11759,44724,10698,152868,90208,25622,29944,3502,842,8.98,0,145.25,460158,354064,106094
2063-03,433774,23419,35557,11147,161065,170256,9688,29370,2606,3620,114.89,1,117.3,457193,417083,40110
2063-04,481210,29114,23072,12146,133280,215318,24627,14330,2423,3925,227.83,1,113.27,510324,422773,87551
2063-05,289213,38199,20352,9321,90296,62323,6686,21474,3891,3185,93.21,0,133.29,327412,210452,116960
2063-06,430080,39608,30134,13852,146143,215557,22405,11731,4514,1630,153.34,0,134.81,469688,439822,29866
2063-07,292229,14174,25165,5683,160530,154648,10289,30868,3496,1859,194.13,0,148.3,306403,387183,-80780
2063-08,406534,32390,23880,11339,168163,134999,19724,17248,1366,2819,245.06,1,117.1,438924,375353,63571
2063-09,290956,35557,36831,9059,135110,204609,28595,7896,3522,952,100.83,1,126.9,326513,422100,-95587
2063-10,326926,17616,49889,7651,168539,228861,13548,38750,2795,3688,79.43,1,90.65,344542,507238,-162696
2063-11,236443,34533,48957,10276,158257,94273,18987,12108,2377,366,148.49,0,95.14,270976,342858,-71882
2063-12,357560,45614,24256,6636,179734,160035,24483,18884,552,2026,718.51,1,130.32,403174,414028,-10854
2064-01,303613,15130,32302,5307,161025,177197,24952,22371,2846,2228,99.84,0,142.27,318743,423154,-104411
2064-02,317375,39216,27148,12656,165372,110857,25125,13509,2215,2200,172.68,0,101.53,356591,354667,1924
2064-03,284521,49306,25042,5931,120918,226710,18972,6372,4033,625,26.37,1,144.52,333827,403945,-70118
2064-04,463850,11940,41904,13329,134203,149630,15492,38755,1749,303,281.38,1,107.14,475790,393313,82477
2064-05,206019,29893,20636,14103,103850,175378,28062,6964,4711,1489,40.08,0,137.17,235912,348993,-113081
2064-06,483197,45764,34550,14333,188297,76191,16310,19954,1038,523,494.22,0,87.38,528961,349635,179326
2064-07,258553,44951,25399,9430,114269,77948,24587,30006,2814,1552,66.61,0,90.59,303504,281639,21865
2064-08,254203,46199,28357,11042,168985,50084,7325,34038,2532,2825,57.86,1,107.94,300402,299831,571
2064-09,213219,47616,45159,11104,152610,127361,5514,7563,2505,419,22.1,1,145.93,260835,349311,-88476
2064-10,236616,46922,39248,11635,131578,169493,18133,36170,3274,1992,-3.09,1,95.58,283538,406257,-122719
2064-11,485528,37062,39196,14555,129035,60322,24804,35860,840,988,625.4,0,84.18,522590,303772,218818
2064-12,458465,37849,28205,10642,84563,146279,27992,38293,541,1307,824.4,1,113.99,496314,335974,160340
2065-01,115907,15834,20401,7371,171219,247352,6928,15909,1867,1520,133.04,0,120.43,131741,469180,-337439
2065-02,394644,30688,22155,7517,170276,54623,16963,18316,1552,1296,312.51,0,84.16,425332,289850,135482
2065-03,354576,11026,38035,6201,195340,231954,28240,14315,3440,651,175.39,1,117.17,365602,514085,-148483
2065-04,373848,46810,31180,14262,91442,199269,11325,20009,4188,2687,73.76,1,137.38,420658,367487,53171
2065-05,272412,31772,39256,6082,96070,185896,19434,26304,3904,2140,178.52,0,148.8,304184,373042,-68858
2065-06,399836,47068,22473,13269,84927,105310,28512,30178,1961,2124,239.04,0,132.19,446904,284669,162235
2065-07,316559,41136,34533,8623,91933,196108,24898,19709,3722,3750,87.89,0,146.56,357695,375804,-18109
2065-08,156387,43294,46227,12495,140481,83710,8545,15456,4745,3661,-66.75,1,118.04,199681,306914,-107233
2065-09,338713,41693,46176,12023,180707,127161,5521,37174,4041,2844,44.73,1,101.49,380406,408762,-28356
2065-10,420338,29639,29142,7592,101870,205570,15300,37255,4073,2615,47.14,1,116.81,449977,396729,53248
2065-11,445799,11526,45756,11824,149434,223967,13068,24630,2254,3190,221.71,0,145.43,457325,468679,-11354
2065-12,389527,46657,26408,6759,180382,80258,29042,20568,2913,3021,156.94,1,102.19,436184,343417,92767
2066-01,171065,13522,25056,14854,97959,68014,12845,35780,4772,1741,63.4,0,97.18,184587,254508,-69921
2066-02,293297,20761,35539,5712,168032,236056,22681,28858,2188,940,107.22,0,124.63,314058,496878,-182820
2066-03,434514,33677,21388,9446,185486,148599,7814,36164,3789,2704,59.17,1,130.4,468191,408897,59294
2066-04,378805,20852,23199,13207,199393,82922,23795,8730,4744,1139,-12.57,1,87.07,399657,351246,48411
2066-05,253243,20372,41615,8057,150812,103622,26717,28599,4677,631,58.26,0,95.57,273615,359422,-85807
2066-06,403427,38753,48341,14629,167758,249461,8056,38071,2930,2921,166.43,0,142.58,442180,526316,-84136
2066-07,273600,32654,41905,12235,171184,58107,10632,13538,1395,428,192.92,0,110.63,306254,307601,-1347
2066-08,125488,16282,32283,12385,85972,191492,6854,23201,2640,2662,31.57,1,109.21,141770,352187,-210417
2066-09,250143,37430,23450,12779,93559,87960,12008,33355,1041,3530,316.31,1,135.51,287573,263111,24462
2066-10,352821,39750,22941,6922,168546,57739,23891,30296,2685,3802,88.6,1,95.48,392571,310335,82236
2066-11,261233,36147,35528,13800,104563,169862,17491,13670,3293,1968,83.52,0,106.86,297380,354914,-57534
2066-12,109503,27641,38006,10095,80368,180809,29773,14458,2677,2476,9.19,1,126.55,137144,353509,-216365
2067-01,408198,36898,24233,5748,130801,79791,5456,29895,637,2592,678.78,0,127.45,445096,275924,169172
2067-02,494514,26406,38685,11395,180443,174615,7961,8747,4715,3435,187.98,0,114.61,520920,421846,99074
2067-03,437365,27923,26680,12026,106487,238873,18033,28801,3501,1435,171.36,1,105.36,465288,430900,34388
2067-04,200828,25029,45979,10423,144065,168936,5276,38736,3623,1245,74.2,1,117.9,225857,413415,-187558
2067-05,278036,12873,26973,6125,157839,156934,7917,39201,3867,3786,37.95,0,93.31,290909,394989,-104080
2067-06,117643,45876,28732,6189,190728,145973,12683,16297,3081,3767,-27.1,0,125.68,163519,400602,-237083
2067-07,283416,12173,46052,14039,159238,237934,16803,30805,4676,587,24.33,0,138.08,295589,504871,-209282
2067-08,488288,11155,40377,7167,82464,212713,14952,31919,2509,551,136.67,1,94.37,499443,389592,109851
2067-09,182845,11234,45548,11806,103856,216429,21328,21749,2930,3693,58.1,1,103.4,194079,420716,-226637
2067-10,493673,27924,32319,10194,163821,162485,26790,17965,3110,2843,154.85,1,82.34,521597,413574,108023
2067-11,283569,48008,47495,7727,153703,135574,6754,8458,4315,3803,-18.77,0,138.96,331577,359711,-28134
2067-12,226008,48418,35026,7372,177561,64740,24229,25166,3575,2110,5.13,1,105.09,274426,334094,-59668
2068-01,272730,30081,23331,12534,94483,226922,28430,24601,3545,3103,11.7,0,114.42,302811,410301,-107490
2068-02,119455,20097,30784,7097,192238,171174,5910,7635,2762,2348,76.23,0,125.39,139552,414838,-275286
2068-03,414307,16185,39815,8952,121501,186619,25718,36104,4622,1023,118.11,1,124.55,430492,418709,11783
2068-04,445257,14740,34154,14437,106818,53018,13848,24630,1214,3517,310.84,1,85.38,459997,246905,213092
2068-05,334742,44969,35921,7534,180220,146357,23398,5175,1819,2449,299.5,0,106.07,379711,398605,-18894
2068-06,330617,43446,30576,7391,107247,106420,13420,18185,4085,3767,137.8,0,147.85,374063,283239,90824
2068-07,436050,48656,40328,8132,132709,171304,13072,16309,4453,1897,51.06,0,100.05,484706,381854,102852
2068-08,136938,37391,22448,13420,83877,163558,24912,30192,3577,1606,84.53,1,115.02,174329,338407,-164078
2068-09,143306,42812,30997,9029,189708,238634,5503,30066,1759,3444,98.49,1,119.04,186118,503937,-317819
2068-10,295627,33489,40974,10796,188253,190375,5341,31448,2427,1511,108.4,1,142.78,329116,467187,-138071
2068-11,114456,25596,41845,5865,148863,153426,28591,13086,597,1798,166.8,0,119.76,140052,391676,-251624
2068-12,499679,47765,37078,5857,164493,58580,20899,29815,4790,1512,74.63,1,133.73,547444,316722,230722
2069-01,144782,35454,33620,13239,176711,217656,28919,31073,4091,2741,14.92,0,100.06,180236,501218,-320982
2069-02,122551,12532,22260,6240,115396,209965,7046,13506,2171,756,135.79,0,86.39,135083,374413,-239330
2069-03,114046,34975,46940,7593,94785,225495,21837,6051,3897,3199,10.74,1,125.36,149021,402701,-253680
2069-04,266022,21718,25839,7612,88345,216088,6938,13401,2274,356,183.94,1,92.84,287740,358223,-70483
2069-05,167068,23779,45141,5649,179213,233317,12306,8119,788,1893,186.92,0,109.63,190847,483745,-292898
2069-06,274427,34493,34665,5021,111995,91955,20865,12969,515,300,561.36,0,88.14,308920,277470,31450
2069-07,342570,23789,36783,11874,84618,189544,27573,16236,1917,3358,147.6,0,103.51,366359,366628,-269
2069-08,169366,13908,47076,6348,177330,126287,26727,10947,2137,3184,82.74,1,127.39,183274,394715,-211441
2069-09,247765,47900,27437,9566,196671,249535,7153,23219,4325,2721,103.8,1,82.1,295665,513581,-217916
2069-10,257682,38567,40885,11965,115727,237131,14106,13434,1889,2446,209.53,1,88.28,296249,433248,-136999
2069-11,238044,19092,24352,8418,170415,132611,22597,33053,3461,2190,78.08,0,84.73,257136,391446,-134310
2069-12,412169,12721,38780,12867,169952,242769,20009,18450,1927,2641,145.97,1,133.57,424890,502827,-77937
2070-01,200265,43356,44834,10514,184503,133978,8372,30003,4097,2434,-7.97,0,118.96,243621,412204,-168583
2070-02,117930,29606,32945,12673,118987,244230,16526,21154,1634,2581,138.67,0,125.57,147536,446515,-298979
2070-03,151908,25306,47644,14777,103904,241866,26574,16335,1472,1722,187.77,1,146.14,177214,451100,-273886
2070-04,303519,46886,21249,13350,92958,235952,18776,35609,3832,3087,78.62,1,99.46,350405,417894,-67489
2070-05,314801,36036,22408,9309,194969,199476,7722,36349,1344,3413,220.62,0,136.67,350837,470233,-119396
2070-06,367720,48678,20502,8746,162123,205750,7850,20905,2207,3059,223.07,0,102.52,416398,425876,-9478
2070-07,145133,26276,30418,10565,128884,232875,13789,27754,1326,614,89.36,0,122.77,171409,444285,-272876
2070-08,178583,28575,33251,13336,171188,187179,14505,32282,1568,1762,103.41,1,140.97,207158,451741,-244583
2070-09,217114,15730,28701,10841,100634,79718,24942,14225,879,2968,334.55,1,92.83,232844,259061,-26217
2070-10,269371,42858,39321,7758,143679,128752,26392,20092,2239,393,146.75,1,144.67,312229,365994,-53765
2070-11,440659,22291,49876,10424,145194,64218,26461,30298,3332,2396,113.24,0,102.09,462950,326471,136479
2070-12,373249,35389,47431,12971,85692,83168,17797,29780,4536,2280,124.39,1,138.5,408638,276839,131799
2071-01,280095,48823,46306,13829,167587,131337,7052,8029,1418,2474,197.38,0,129.17,328918,374140,-45222
2071-02,283402,18202,38511,6707,168064,119438,17894,30906,2648,2227,50.19,0,99.88,301604,381520,-79916
2071-03,193382,34533,45691,10484,147401,212575,15994,26157,1068,855,138.18,1,141.71,227915,458302,-230387
2071-04,310833,49141,47770,13053,182823,126519,11470,6852,3657,923,107.95,1,140.95,359974,388487,-28513
2071-05,208439,48620,37568,9975,150577,83416,7658,32986,3310,764,91.17,0,112.03,257059,322180,-65121
2071-06,405965,37308,26576,14199,144850,230193,18336,37187,2484,3075,139.16,0,131.84,443273,471341,-28068
2071-07,406132,38591,33238,12604,136035,195767,23427,7001,634,1394,609.9,0,110.58,444723,408072,36651
2071-08,200686,26993,38985,8526,184951,56471,16521,30035,1281,821,155.49,1,103.09,227679,335489,-107810
2071-09,320851,17652,23740,8782,138222,247888,12669,13695,1850,3638,140.85,1,118.66,338503,444996,-106493
2071-10,109929,43080,26284,13900,182719,217891,15317,21477,3348,3464,89.57,1,105.81,153009,477588,-324579
2071-11,104599,11781,23592,5378,137162,96567,29530,38311,4686,2101,9.2,0,135.0,116380,330540,-214160
2071-12,467025,16289,44194,8564,82334,89617,23776,14197,2383,1777,212.6,1,102.21,483314,262682,220632
2072-01,475648,41757,36597,6819,103624,188503,5601,24933,1050,2321,514.53,0,138.32,517405,366077,151328
2072-02,428291,25102,26153,6777,80714,129222,16284,31292,3678,355,131.8,0,98.18,453393,290442,162951
2072-03,292343,16020,47470,12427,163552,77593,5287,37762,3108,316,113.59,1,111.24,308363,344091,-35728
2072-04,164959,36374,26420,7700,102972,201362,13841,34125,919,368,172.21,1,113.57,201333,386420,-185087
2072-05,166738,42387,28900,8333,159166,84958,11689,37882,3368,2839,24.25,0,127.51,209125,330928,-121803
2072-06,178468,37548,40322,6341,109615,83328,15064,18076,2083,1559,125.39,0,147.52,216016,272746,-56730
2072-07,405744,47432,41056,12715,136918,90341,14714,33015,4560,1241,214.54,0,112.73,453176,328759,124417
2072-08,485575,25728,30610,9721,123773,118672,27489,14316,3769,1628,112.16,1,90.51,511303,324581,186722
2072-09,486721,36310,22474,10535,196984,151115,11368,28356,4623,3573,119.84,1,144.29,523031,420832,102199
2072-10,204505,43378,33534,9860,191614,86111,16680,28675,1128,1307,157.06,1,146.15,247883,366474,-118591
2072-11,408112,32985,35012,13354,96994,198093,13335,36334,1864,3824,214.04,0,131.15,441097,393122,47975
2072-12,345813,20235,33918,11228,134477,222026,11989,28265,1715,2381,174.9,1,118.92,366048,441903,-75855
2073-01,280064,21584,28327,8172,85033,182469,14212,12345,2494,2152,126.86,0,133.77,301648,330558,-28910
2073-02,309406,44046,22026,7568,158475,141579,7600,15208,2990,3895,184.3,0,148.88,353452,352456,996
2073-03,431132,46578,49269,10786,172751,249581,21599,29886,818,2753,635.01,1,97.48,477710,533872,-56162
