Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2052-02,426789,30732,29088,8568,119098,171763,16773,29190,1466,797,348.28,0,117.21,457521,374480,83041
2052-03,459403,45773,46471,10968,85925,140447,27309,25654,3469,1965,138.49,1,101.95,505176,336774,168402
2052-04,156187,22310,45844,13805,190801,243068,8335,26878,4290,1462,-5.57,1,89.02,178497,528731,-350234
2052-05,183187,33970,32287,11416,165499,149858,28708,30962,1387,1971,124.13,0,103.15,217157,418730,-201573
2052-06,136108,34439,40241,8272,181439,92664,5921,31195,4990,3139,20.34,0,118.02,170547,359732,-189185
2052-07,263523,15071,23681,11813,97913,212585,28606,10071,3821,1188,85.22,0,133.82,278594,384669,-106075
2052-08,268979,10254,35479,6642,99023,139487,29475,9017,4809,324,68.31,1,111.2,279233,319123,-39890
2052-09,348127,42669,44347,10196,189126,125968,11556,31313,3391,3341,-5.19,1,117.85,390796,412506,-21710
2052-10,454426,31014,36528,5963,146343,211528,29901,23287,2778,1780,235.65,1,84.0,485440,453550,31890
2052-11,310656,35825,38195,9112,108006,218768,28091,22766,4529,361,71.69,0,148.96,346481,424938,-78457
2052-12,382642,36083,31776,13502,112314,145078,9842,36876,3853,3738,89.84,1,89.67,418725,349388,69337
2053-01,142050,43840,46402,14372,177294,82021,29265,14745,3211,390,100.45,0,111.93,185890,364099,-178209
2053-02,422789,13362,21848,6413,179913,58862,24795,6384,808,3035,604.39,0,89.46,436151,298215,137936
2053-03,491099,34993,41277,6603,191658,159722,11629,38997,1291,3975,346.69,1,132.98,526092,449886,76206
2053-04,219969,38447,34535,12278,163667,104035,8432,13709,907,609,222.18,1,86.14,258416,336656,-78240
2053-05,356234,36377,41849,6354,91081,196337,11232,32061,3812,2594,218.74,0,101.48,392611,378914,13697
2053-06,413941,20046,38054,12465,139042,76104,25744,18835,3297,3959,76.71,0,124.41,433987,310244,123743
2053-07,384885,22996,47990,6870,167772,239340,29114,24364,4481,3478,83.77,0,100.37,407881,515450,-107569
2053-08,234806,43758,35627,13760,189855,224994,8519,32904,2076,2200,111.54,1,97.01,278564,505659,-227095
2053-09,289737,37256,38142,11341,188453,245919,6334,27344,4480,720,106.72,1,132.72,326993,517533,-190540
2053-10,301061,16302,31883,8268,144205,239685,25108,32924,1786,3034,182.98,1,80.34,317363,482073,-164710
2053-11,441017,12075,47939,5753,120944,213267,19721,32163,2058,3906,221.14,0,82.32,453092,439787,13305
2053-12,361941,31790,30756,13960,152598,84067,11876,18616,1923,3334,185.72,1,81.14,393731,311873,81858
2054-01,182073,14297,43122,6932,174458,117332,9648,14683,4610,757,-41.84,0,147.12,196370,366175,-169805
2054-02,175714,45893,28435,10831,83993,181412,7360,18186,3351,1680,39.64,0,118.98,221607,330217,-108610
2054-03,390349,41591,34879,5571,151158,247154,25096,29535,3845,884,49.42,1,143.08,431940,493393,-61453
2054-04,225848,35173,40773,8495,171121,216767,23927,20886,1748,1295,131.29,1,107.66,261021,481969,-220948
2054-05,211106,16077,30979,5944,101743,144135,12719,12800,4740,3486,38.17,0,87.75,227183,308320,-81137
2054-06,181449,17820,33604,12499,110512,82064,8720,34649,1851,2974,211.66,0,106.94,199269,282048,-82779
2054-07,283370,39376,43249,10778,107008,176354,26684,7512,1222,3173,146.68,0,142.45,322746,371585,-48839
2054-08,173446,15378,45795,5605,88193,184410,8950,29947,1629,2793,154.2,1,96.62,188824,362900,-174076
2054-09,378701,21595,41861,8681,188730,211865,11512,13928,1956,3362,227.98,1,126.71,400296,476577,-76281
2054-10,484124,27663,23836,5792,130173,191448,7105,15990,570,3836,833.11,1,87.76,511787,374344,137443
2054-11,129914,37955,32961,6880,194643,130981,14725,36569,974,3765,144.87,0,89.72,167869,416759,-248890
2054-12,186317,34932,22239,7387,131061,166410,8225,39574,3385,1573,84.49,1,99.54,221249,374896,-153647
2055-01,172529,47632,43068,13075,110551,229863,9227,6551,2291,1683,224.27,0,126.42,220161,412335,-192174
2055-02,147095,38431,38461,11565,137800,139311,6148,12194,640,2357,158.85,0,130.55,185526,345479,-159953
2055-03,326090,30111,29295,9542,105737,117506,22827,19346,2017,3104,114.98,1,133.76,356201,304253,51948
2055-04,411470,13673,26989,12403,134180,193600,7103,6927,3032,741,202.61,1,119.57,425143,381202,43941
2055-05,277468,33102,48237,6734,177167,175764,12595,32208,4495,523,67.22,0,99.4,310570,452705,-142135
2055-06,301179,46520,42777,14834,154174,169115,26321,25987,584,2367,589.86,0,123.9,347699,433208,-85509
2055-07,112763,43576,37828,13802,128583,63342,10011,25547,3477,1649,-37.91,0,97.45,156339,279113,-122774
2055-08,461230,21575,34195,14396,103631,233805,18207,22990,4211,3337,117.38,1,84.61,482805,427224,55581
2055-09,322381,47657,33583,10836,141920,67921,13361,8651,1761,2402,205.15,1,108.33,370038,276272,93766
2055-10,218512,37861,45462,14889,165481,178975,28256,10225,4834,2351,52.79,1,127.51,256373,443288,-186915
2055-11,369995,49678,48931,5806,150290,182678,29669,39813,2360,2967,152.22,0,104.89,419673,457187,-37514
2055-12,281408,19528,26201,5932,148092,73449,19331,18201,2554,712,173.18,1,121.3,300936,291206,9730
2056-01,351758,42735,40318,7029,163289,156990,22145,21789,3594,1399,146.89,0,121.27,394493,411560,-17067
2056-02,361819,34979,38204,9496,174202,55081,13011,25224,3365,1612,278.59,0,97.07,396798,315218,81580
2056-03,204959,32107,25198,8189,195510,197739,23175,16965,887,3907,293.7,1,125.77,237066,466776,-229710
2056-04,184012,25277,43376,10359,125490,192943,27137,11799,3886,3643,101.94,1,145.81,209289,411104,-201815
2056-05,308647,23461,45092,12737,137990,94716,29535,20235,1192,1281,285.13,0,111.08,332108,340305,-8197
2056-06,149715,24299,23627,7732,173911,61532,18445,31154,3573,2655,90.02,0,143.72,174014,316401,-142387
2056-07,184411,34016,48957,6932,134376,248722,26813,32447,1730,1849,58.55,0,84.15,218427,498247,-279820
2056-08,224517,14408,21785,5351,170136,241737,7143,6925,3607,942,103.45,1,143.72,238925,453077,-214152
2056-09,175746,16723,45961,6419,190136,221560,21376,29193,4965,1073,77.54,1,121.67,192469,514645,-322176
2056-10,288821,17100,24593,11988,136110,106225,19075,23325,4346,3047,76.55,1,148.73,305921,321316,-15395
2056-11,162560,23125,26630,13034,174598,85266,21654,15802,2184,903,79.01,0,103.61,185685,336984,-151299
2056-12,470562,47894,45447,10704,160723,139563,25857,32239,2002,511,167.3,1,103.25,518456,414533,103923
2057-01,370580,39248,41144,12352,172133,99720,21432,11197,959,1117,388.32,0,102.52,409828,357978,51850
2057-02,377664,16234,42842,14897,88422,174510,13536,10068,4829,3303,126.85,0,98.98,393898,344275,49623
2057-03,350104,39264,47122,7602,117342,103116,25987,28187,1075,897,275.48,1,89.75,389368,329356,60012
2057-04,463125,22896,43869,10470,158345,201647,20546,31297,2752,1576,248.48,1,87.22,486021,466174,19847
2057-05,255106,16226,44203,5702,121465,203950,26822,16676,2780,2021,43.67,0,142.17,271332,418818,-147486
2057-06,422467,26145,30261,9703,89128,231889,27822,36136,4463,1727,45.02,0,105.26,448612,424939,23673
2057-07,140835,14986,29758,11428,126962,220400,7624,27047,919,352,189.67,0,93.99,155821,423219,-267398
2057-08,100189,17651,34822,8199,183830,194199,19837,12515,1119,3936,43.02,1,125.35,117840,453402,-335562
2057-09,401774,15972,34315,11164,162857,241293,24754,22169,4246,1704,34.59,1,96.03,417746,496552,-78806
2057-10,287069,32801,40412,12221,87726,185055,6337,13968,2086,1265,76.18,1,100.85,319870,345719,-25849
2057-11,441561,38917,34881,5447,183352,155721,25469,29377,1288,904,410.46,0,115.78,480478,434247,46231
2057-12,312926,15317,44986,5673,104468,163553,26684,19881,3049,2695,138.48,1,130.7,328243,365245,-37002
2058-01,423694,47508,39659,5359,172809,88365,24473,30963,4975,2963,18.44,0,116.31,471202,361628,109574
2058-02,456786,36257,26606,13833,156273,135805,17544,28287,2024,3271,237.99,0,120.59,493043,378348,114695
2058-03,384716,21208,40388,5502,183519,96536,29053,18745,3352,1304,70.09,1,146.6,405924,373743,32181
2058-04,462459,20488,34856,9772,175951,222826,12001,11064,1173,1140,361.97,1,114.33,482947,466470,16477
2058-05,232501,28876,47811,9075,193545,182859,14478,27621,4188,3213,76.91,0,121.27,261377,475389,-214012
2058-06,117394,21301,45571,13915,112630,196795,18698,28143,4474,948,116.88,0,97.97,138695,415752,-277057
2058-07,184004,37916,39634,9858,99742,228721,9165,39628,1257,2767,186.04,0,131.23,221920,426748,-204828
2058-08,127919,26662,28361,10188,184906,207454,13260,6699,4940,3627,-20.64,1,149.25,154581,450868,-296287
2058-09,295598,36942,38183,13147,120248,208499,14391,18791,1576,2790,153.13,1,124.6,332540,413259,-80719
2058-10,364205,30344,25981,5454,169566,201011,12066,9552,1236,472,210.31,1,121.28,394549,423630,-29081
2058-11,277362,44999,23807,9486,89850,104188,23627,5446,4961,2784,56.27,0,139.48,322361,256404,65957
2058-12,480612,47651,30182,6461,101568,117734,17495,25672,2629,2983,152.15,1,130.47,528263,299112,229151
2059-01,466248,31279,32916,12148,126314,187133,18353,30290,2238,2755,221.14,0,91.29,497527,407154,90373
2059-02,439635,41387,37750,13050,178079,50505,22223,30370,1570,2266,234.45,0,85.45,481022,331977,149045
2059-03,387711,32971,26450,14246,139702,168494,13845,15750,3414,3482,34.98,1,117.1,420682,378487,42195
2059-04,155216,36975,22047,8776,101298,164057,7238,20722,1908,397,67.74,1,144.33,192191,324138,-131947
2059-05,342854,43762,26470,9635,199018,132519,22621,12457,4982,3739,160.86,0,89.68,386616,402720,-16104
2059-06,183260,36095,49382,6870,113769,93416,7114,14830,3504,3993,23.11,0,107.06,219355,285381,-66026
2059-07,484802,31592,23453,6252,169749,116112,24275,34386,2458,2074,144.09,0,117.11,516394,374227,142167
2059-08,111225,23653,23824,10868,153006,178835,25945,26036,4256,3023,73.27,1,113.69,134878,418514,-283636
2059-09,305246,36006,45263,14534,109703,101287,14413,34345,3260,2666,-23.8,1,125.26,341252,319545,21707
2059-10,146305,37742,31370,9103,193349,134081,9309,28063,4939,1920,2.58,1,84.5,184047,405275,-221228
2059-11,316267,45825,28998,13842,165582,79040,10726,35486,1442,3755,178.13,0,116.85,362092,333674,28418
2059-12,381673,26022,32022,11613,170796,209947,22570,22724,590,2562,606.12,1,126.25,407695,469672,-61977
2060-01,248067,30543,27018,12909,88993,213411,19327,34448,4415,3507,89.85,0,107.01,278610,396106,-117496
2060-02,473711,15162,36546,8149,129715,67875,8840,11290,1931,3857,244.52,0,110.97,488873,262415,226458
2060-03,474497,25147,23615,9046,81334,238569,11679,24468,3444,2488,184.64,1,85.31,499644,388711,110933
2060-04,366787,24816,31458,12689,127081,224597,10525,33670,3680,3202,129.12,1,110.17,391603,440020,-48417
2060-05,223985,38207,21766,8287,117940,138075,13656,6098,2409,2774,94.64,0,80.21,262192,305822,-43630
2060-06,437450,35460,37305,8922,142498,227470,27984,15804,1895,3555,205.93,0,115.8,472910,459983,12927
2060-07,253745,10900,28097,7068,102626,70104,26150,21868,4076,3538,100.86,0,146.29,264645,255913,8732
2060-08,318209,41477,39056,7272,158130,116024,19631,18281,2911,2403,136.6,1,147.13,359686,358394,1292
2060-09,242481,40877,33858,10590,189372,59482,13532,39837,4377,3972,38.1,1,131.14,283358,346671,-63313
2060-10,152163,39133,31573,11241,154746,52053,19684,18482,884,1158,169.14,1,117.6,191296,287779,-96483
2060-11,247519,22252,24223,14564,148243,76353,6075,22368,946,3423,291.09,0,138.0,269771,291826,-22055
2060-12,375906,10360,27825,14405,143434,230822,12193,31616,2152,1796,123.55,1,109.68,386266,460295,-74029
2061-01,426850,49355,25496,9531,174021,55217,26776,33716,3706,3217,72.76,0,91.9,476205,324757,151448
2061-02,328684,46764,43701,14362,99336,133526,28376,33902,3832,1803,21.99,0,148.63,375448,353203,22245
2061-03,145859,38873,41216,12877,113535,162387,23697,8375,2417,3208,65.23,1,129.15,184732,362087,-177355
2061-04,257169,33901,21902,5222,120822,140073,7165,13687,2002,2606,170.53,1,135.58,291070,308871,-17801
2061-05,324465,19540,47864,5004,105550,171375,25657,36419,2465,472,187.27,0,130.59,344005,391869,-47864
2061-06,108597,17663,36179,9316,99873,54684,14717,19871,2373,1153,88.78,0,144.96,126260,234640,-108380
2061-07,361172,25426,44124,13934,117723,199489,21551,29712,1355,2499,265.89,0,113.02,386598,426533,-39935
2061-08,464170,38457,32011,12738,183430,180208,9734,13893,1845,3167,220.3,1,130.02,502627,432014,70613
2061-09,342784,31706,46810,8622,151475,90930,11940,31190,4198,1624,95.31,1,149.17,374490,340967,33523
2061-10,477554,20409,46360,11048,156616,154791,24091,23519,3256,2924,175.85,1,108.8,497963,416425,81538
2061-11,491509,24161,21914,8889,175398,226069,21921,7088,1904,1874,251.67,0,93.76,515670,461279,54391
2061-12,401048,46259,22273,11672,142423,58525,24241,15296,4293,2932,76.11,1,133.24,447307,274430,172877
2062-01,208128,15154,47569,13314,110232,68139,24007,30098,4444,1826,-44.9,0,143.81,223282,293359,-70077
2062-02,125443,43522,36585,14826,80492,70997,5640,33439,2455,363,95.9,0,126.33,168965,241979,-73014
2062-03,376581,43718,33282,5718,113144,58006,15626,27056,1154,3479,354.2,1,138.6,420299,252832,167467
2062-04,168631,29015,26514,9762,94647,94843,26360,35852,4783,1439,99.46,1,148.63,197646,287978,-90332
2062-05,362354,21924,36858,7797,118632,229711,5836,36664,1966,1885,232.04,0,118.93,384278,435498,-51220
2062-06,321923,49661,28502,12673,180168,241609,14690,27839,3560,789,140.38,0,109.59,371584,505481,-133897
2062-07,195927,25189,42637,6587,194118,66801,14255,20352,3013,3747,45.74,0,102.4,221116,344750,-123634
2062-08,364538,20594,23473,11544,125959,166010,14977,13484,3759,1440,111.3,1,120.33,385132,355447,29685
2062-09,406508,30406,23965,8828,174477,126348,10440,27994,2696,2427,114.78,1,139.54,436914,372052,64862
2062-10,359429,26669,38332,11737,85257,58928,15298,7014,2747,1045,110.19,1,83.59,386098,216566,169532
2062-11,117408,32934,40240,8581,109162,98694,14884,23044,4995,2338,-28.24,0,116.53,150342,294605,-144263
2062-12,499015,24322,21215,14173,180925,146683,7779,21720,2719,399,204.42,1,117.17,523337,392495,130842
2063-01,194726,34783,37754,5184,144491,67806,13010,27964,942,3065,187.66,0,139.67,229509,296209,-66700
2063-02,372895,20891,35241,9015,121333,94148,21484,34335,508,1612,778.52,0,86.58,393786,315556,78230
2063-03,166429,43658,38197,7499,97833,157698,21959,26012,2173,3846,64.54,1,119.12,210087,349198,-139111
2063-04,258059,32717,28283,14881,95738,248977,6509,9285,2622,3311,149.52,1,144.72,290776,403673,-112897
2063-05,352765,24301,31275,12858,113302,62279,29706,33235,672,2306,575.43,0,136.9,377066,282655,94411
2063-06,492640,25204,49559,11312,84341,106188,18488,31731,2770,2746,156.53,0,84.2,517844,301619,216225
2063-07,365069,31104,21134,9212,115471,167837,19384,12230,1988,368,152.0,0,115.18,396173,345268,50905
2063-08,304172,19078,29187,5365,86334,146951,7476,27392,2939,3486,168.77,1,116.9,323250,302705,20545
2063-09,455605,35595,40279,7279,188786,72458,25623,21524,4581,3801,82.13,1,128.02,491200,355949,135251
2063-10,436823,18846,31729,5609,113376,98374,8785,9866,2497,3863,97.22,1,94.03,455669,267739,187930
2063-11,111429,14478,39816,11704,160399,119208,15800,22118,1866,2280,123.18,0,126.33,125907,369045,-243138
2063-12,353295,35208,22286,7921,140386,200351,15313,26904,2903,2934,183.2,1,123.66,388503,413161,-24658
2064-01,488963,45482,20546,10684,146657,86162,15992,28355,1241,3841,447.11,0,138.72,534445,308396,226049
2064-02,497601,11589,21729,10316,82010,170135,7271,28278,4642,1116,185.96,0,93.01,509190,319739,189451
2064-03,265864,32145,44726,13792,182073,90459,25773,34270,1225,1647,229.32,1,129.16,298009,391093,-93084
2064-04,459857,11217,42254,8749,181067,52757,10854,18316,2055,2121,211.48,1,109.99,471074,313997,157077
2064-05,186520,46460,21149,7456,178002,217671,22561,10745,1064,2616,239.39,0,120.66,232980,457584,-224604
2064-06,222281,23326,20376,14596,146207,232061,12474,36251,3400,2491,60.75,0,102.85,245607,461965,-216358
2064-07,416403,49842,41146,7506,153214,139316,23379,27068,2081,3072,213.26,0,144.07,466245,391629,74616
2064-08,468338,44629,38351,9912,133734,136473,7322,37693,3481,2414,65.65,1,125.25,512967,363485,149482
2064-09,397640,44739,46165,13028,198730,201165,27591,31344,3797,3623,71.39,1,90.14,442379,518023,-75644
2064-10,355502,33405,40929,11767,157742,189525,10097,15921,3473,3869,79.0,1,122.81,388907,425981,-37074
2064-11,114402,11505,28021,12537,111946,101954,24133,25956,2584,1162,116.59,0,81.74,125907,304547,-178640
2064-12,416137,20619,35646,10247,179828,140788,15485,32046,4592,2739,198.02,1,120.62,436756,414040,22716
2065-01,466600,32996,22915,7617,149288,167496,17520,20648,1363,717,342.0,0,140.75,499596,385484,114112
2065-02,391444,19103,28645,13171,175582,159167,26038,6861,1389,813,300.56,0,105.63,410547,409464,1083
2065-03,447376,43079,41598,10314,146285,82832,26768,8450,4498,905,122.32,1,124.88,490455,316247,174208
2065-04,344363,40406,36602,14423,170350,125161,11430,20745,753,1849,559.85,1,93.05,384769,378711,6058
2065-05,291930,42432,31717,10489,109705,217108,17575,19277,1242,2885,255.02,0,119.11,334362,405871,-71509
2065-06,249024,14037,27739,14670,92773,182683,6801,16743,2887,2440,18.09,0,127.48,263061,341409,-78348
2065-07,198170,25440,26714,13841,161567,207787,21737,33642,1101,1895,117.26,0,132.64,223610,465288,-241678
2065-08,220773,11900,48469,7268,111936,218633,20461,37516,4875,2234,61.39,1,92.25,232673,444283,-211610
2065-09,125071,36973,34223,14717,98880,104663,19995,35342,4708,1548,147.98,1,119.8,162044,307820,-145776
2065-10,145172,26276,43198,14416,148237,248663,24391,9067,3810,3414,75.21,1,128.02,171448,487972,-316524
2065-11,445966,27868,39001,14694,195662,169238,12079,13634,2149,2676,319.71,0,85.77,473834,444308,29526
2065-12,450557,40502,47271,5514,92623,192211,11359,34342,2371,2058,140.06,1,93.04,491059,383320,107739
2066-01,473074,46253,40280,11581,188724,60975,13011,39668,2208,3697,198.52,0,80.05,519327,354239,165088
2066-02,162260,42991,30664,12442,140092,110865,17579,38794,964,2526,154.64,0,85.54,205251,350436,-145185
2066-03,104762,45506,22828,14809,194496,58949,12277,8522,1346,1236,80.07,1,118.21,150268,311881,-161613
2066-04,440652,45689,36438,5895,176453,108771,13027,6638,1986,3443,139.4,1,126.41,486341,347222,139119
2066-05,436885,26051,25818,13395,87865,173585,7097,36028,1768,3476,286.97,0,127.6,462936,343788,119148
2066-06,416056,37014,26212,7722,150548,69296,5530,10247,4826,3554,83.7,0,134.08,453070,269555,183515
2066-07,445337,47154,26765,10133,105291,143422,24413,11814,3712,1417,26.42,0,149.89,492491,321838,170653
2066-08,299515,19784,46245,6601,128369,96394,12310,13183,3496,1996,126.46,1,80.67,319299,303102,16197
2066-09,398669,20288,31035,6793,93285,151747,24134,16033,2501,1048,155.53,1,122.47,418957,323027,95930
2066-10,410506,19906,21653,14865,187051,115278,27063,12288,1879,1006,276.72,1,92.27,430412,378198,52214
2066-11,286536,45847,37245,14715,119111,124386,8052,34818,1031,3846,256.44,0,98.41,332383,338327,-5944
2066-12,323769,47132,29224,8380,199895,202216,29451,34565,3786,339,106.84,1,107.89,370901,503731,-132830
2067-01,266702,21754,28877,14620,127308,86721,22488,10566,1027,2831,272.72,0,84.58,288456,290580,-2124
2067-02,455221,41725,42504,6879,128619,193123,23144,23105,2676,3552,111.17,0,129.2,496946,417374,79572
2067-03,321935,42467,36342,13512,130659,185449,25153,14817,4358,1575,-7.71,1,135.59,364402,405932,-41530
2067-04,159718,48461,46615,11901,118763,219589,20079,15026,4987,1962,49.63,1,96.84,208179,431973,-223794
2067-05,361649,11153,29938,8582,159319,193557,21153,37720,3848,2544,77.02,0,104.27,372802,450269,-77467
2067-06,453104,43786,31074,13973,167304,83177,17239,17132,2341,3855,124.59,0,114.82,496890,329899,166991
2067-07,168689,17261,38799,11026,144374,51555,20065,31547,2370,1055,135.89,0,84.66,185950,297366,-111416
2067-08,231746,34197,44894,11742,103957,205863,7774,20779,2272,1624,66.75,1,139.45,265943,395009,-129066
2067-09,312697,16111,30294,8106,114781,135896,10189,11465,1423,1704,200.86,1,120.17,328808,310731,18077
2067-10,366821,38957,27601,13794,83439,209282,12826,37304,4260,3536,54.18,1,110.61,405778,384246,21532
2067-11,182951,13940,23041,11187,107545,175581,14406,20925,641,1245,241.07,0,83.64,196891,352685,-155794
2067-12,346623,24170,37386,14074,86454,236383,27103,31979,3382,2875,96.1,1,127.5,370793,433379,-62586
2068-01,381869,47639,29258,10138,190295,85869,16840,9380,2008,709,187.62,0,131.02,429508,341780,87728
2068-02,440458,39316,23074,11999,153080,75684,18023,8476,2086,2743,203.34,0,126.08,479774,290336,189438
2068-03,414026,23846,24616,13404,127049,212781,28835,32540,2398,3354,108.93,1,86.98,437872,439225,-1353
2068-04,432793,13637,31912,8038,102648,130712,10271,37060,644,3003,601.41,1,147.6,446430,320641,125789
2068-05,440154,19019,29569,11572,149225,130797,29356,27020,1160,3373,342.57,0,123.03,459173,377539,81634
2068-06,453336,26408,28199,6034,119987,165693,15331,26490,4003,2867,48.45,0,102.35,479744,361734,118010
2068-07,449348,46930,28598,12596,105281,138537,6187,29141,4993,457,139.14,0,127.88,496278,320340,175938
2068-08,151916,31573,42503,7730,195071,139700,6438,9606,2660,2035,-3.25,1,136.62,183489,401048,-217559
2068-09,255476,31550,23572,6268,143998,163758,24618,5251,680,2031,321.22,1,91.11,287026,367465,-80439
2068-10,204416,46779,24150,13470,188954,194204,9902,7865,3859,1974,25.19,1,120.21,251195,438545,-187350
2068-11,485278,17337,28474,11863,179071,242291,19325,25474,4306,3768,126.54,0,120.22,502615,506498,-3883
2068-12,196187,41465,36973,6073,111437,226491,18057,23865,4254,2384,45.98,1,144.83,237652,422896,-185244
2069-01,364953,20301,39723,6600,89714,241933,12051,17779,4693,2547,179.78,0,85.96,385254,407800,-22546
2069-02,120138,21574,49919,14569,142434,204464,29095,12080,4148,697,67.29,0,85.89,141712,452561,-310849
2069-03,217941,39277,24932,13139,146741,204855,15279,32303,2593,1075,-2.77,1,108.36,257218,437249,-180031
2069-04,331004,16948,25255,11287,147362,80977,5639,34923,1422,439,185.44,1,92.45,347952,305443,42509
2069-05,423611,41764,30607,12675,105233,180491,22940,29101,3982,2917,74.14,0,106.07,465375,381047,84328
2069-06,478757,35847,37387,5434,105462,52370,22564,37390,3411,2303,246.98,0,148.86,514604,260607,253997
2069-07,330687,36297,37755,14138,150943,171865,7572,15621,3617,882,97.26,0,128.5,366984,397894,-30910
2069-08,203765,34978,45228,6842,197562,180745,25625,33511,4762,826,44.04,1,147.0,238743,489513,-250770
2069-09,300914,46566,22008,6588,100354,188646,26477,29744,1979,3853,293.01,1,112.63,347480,373817,-26337
2069-10,330454,39131,48114,8048,105689,183780,17593,9861,3509,1882,107.15,1,105.64,369585,373085,-3500
2069-11,366471,12910,38221,13505,192740,132593,5449,31181,3092,1784,152.69,0,80.76,379381,413689,-34308
2069-12,287239,18353,23101,6123,111085,90536,16067,28665,3049,2068,128.13,1,147.82,305592,275577,30015
2070-01,311025,18429,22813,8169,161224,225916,14931,32672,1003,2733,331.25,0,106.48,329454,465725,-136271
2070-02,275446,15729,44938,8611,107348,160275,14304,23874,3203,2367,102.19,0,97.64,291175,359350,-68175
2070-03,118746,21619,32771,14548,127898,126532,14699,12637,3385,2849,7.29,1,97.05,140365,329085,-188720
2070-04,178104,34164,38727,11604,145732,228235,11474,20414,4290,1883,-7.67,1,94.99,212268,456186,-243918
2070-05,231782,35812,46517,8694,100884,172651,7515,18598,4790,548,-69.43,0,95.66,267594,354859,-87265
2070-06,142457,31505,44593,11544,100900,125299,14627,5593,749,3490,172.14,0,124.94,173962,302556,-128594
2070-07,117102,20901,24308,9607,186325,125982,8382,33638,4127,3902,17.57,0,131.67,138003,388242,-250239
2070-08,421786,11642,39550,8377,88177,197195,15330,8940,2051,1501,248.26,1,86.23,433428,357569,75859
2070-09,279605,24156,34214,6637,168224,98596,24673,34378,4117,3244,79.37,1,112.07,303761,366722,-62961
2070-10,338772,32384,39384,14744,89227,68624,17632,8262,3184,688,91.64,1,133.89,371156,237873,133283
2070-11,426084,43786,33480,10647,176847,126314,23832,10505,2267,2958,151.79,0,134.84,469870,381625,88245
2070-12,438888,28830,41646,10259,132777,234305,20731,34097,1414,303,378.92,1,124.87,467718,473815,-6097
2071-01,499015,37045,41042,6025,99904,60698,18855,34135,4478,3618,78.0,0,144.77,536060,260659,275401
2071-02,246984,19239,36076,11536,81560,197576,27917,16620,3823,3742,-20.36,0,141.88,266223,371285,-105062
2071-03,331407,29110,39230,14512,161104,247325,17572,12519,3494,1738,88.85,1,90.65,360517,492262,-131745
2071-04,381262,47064,31493,11094,128027,98996,5116,27790,3547,633,78.98,1,116.33,428326,302516,125810
2071-05,348805,49679,45147,8624,90070,243413,27771,7996,3726,2757,71.04,0,127.51,398484,423021,-24537
2071-06,293099,21909,40032,11241,89717,219450,29695,10980,701,3010,351.31,0,133.91,315008,401115,-86107
2071-07,129787,16194,27084,11013,188671,191715,22580,22518,1466,1170,134.62,0,86.93,145981,463581,-317600
2071-08,189810,44627,29138,9555,179767,177863,22894,14501,2241,1456,89.44,1,97.64,234437,433718,-199281
2071-09,210001,49849,22765,12437,122682,245319,26622,12249,3244,1418,89.72,1,105.56,259850,442074,-182224
2071-10,262648,22592,28137,13656,83700,85407,15939,7224,923,1716,274.76,1,113.13,285240,234063,51177
2071-11,313687,14573,47692,9930,123240,142632,12232,34897,2218,690,69.84,0,140.6,328260,370623,-42363
2071-12,440024,10078,46043,6907,157945,179308,28251,31354,1309,3686,365.04,1,137.89,450102,449808,294
2072-01,472608,42900,36313,5389,190688,62937,8758,15949,937,1813,379.9,0,101.96,515508,320034,195474
2072-02,391336,32060,47513,12625,123850,101316,25379,35345,1666,679,206.75,0,144.46,423396,346028,77368
2072-03,421559,20477,24006,7211,147176,121091,12109,29838,3625,2631,96.75,1,114.75,442036,341431,100605
2072-04,431419,21614,37612,13364,146208,214142,9771,23979,979,2394,434.95,1,132.72,453033,445076,7957
2072-05,115366,22950,31481,6672,169952,80503,24834,22432,2065,2528,101.47,0,139.87,138316,335874,-197558
2072-06,497761,15318,20610,10952,183412,103604,6108,12893,4497,796,90.67,0,124.7,513079,337579,175500
2072-07,140939,40107,29628,6337,83276,216637,29641,16491,1159,645,84.75,0,122.86,181046,382010,-200964
2072-08,116275,31655,22327,10024,143311,64984,5102,20699,1986,3996,13.7,1,94.76,147930,266447,-118517
2072-09,284833,22504,35463,5392,110940,174497,15547,37384,4494,514,81.34,1,102.52,307337,379223,-71886
2072-10,234549,48937,47984,10260,125801,98996,28162,12058,842,3551,340.17,1,145.76,283486,323261,-39775
2072-11,476757,11352,23896,11994,157946,178029,18309,30246,1172,2312,396.36,0,120.38,488109,420420,67689
2072-12,273533,22249,46496,13411,164069,69667,7498,9532,2657,1679,88.19,1,143.02,295782,310673,-14891
2073-01,196375,43170,29071,13979,147312,202654,23360,17149,3684,2404,84.64,0,80.24,239545,433525,-193980
2073-02,417299,29184,24204,10481,94579,70523,19800,15975,869,437,413.53,0,136.64,446483,235562,210921
2073-03,392107,25789,39691,7595,161217,200256,19257,17372,1261,776,248.7,1,143.37,417896,445388,-27492
