Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2052-02,319077,31110,47771,6356,152784,67286,7884,39790,2503,1224,171.68,0,102.95,350187,321871,28316
2052-03,258303,16801,38348,11569,166923,66370,5239,32432,2007,2340,172.1,1,109.75,275104,320881,-45777
2052-04,352357,26539,42421,5545,85874,133942,26074,8218,4178,360,56.46,1,104.79,378896,302074,76822
2052-05,359446,16269,27282,12707,169146,76392,29506,23583,4382,3469,121.27,0,115.66,375715,338616,37099
2052-06,356181,11417,25609,8321,192100,95374,11324,22299,4826,1166,47.42,0,90.28,367598,355027,12571
2052-07,347811,45686,47010,8834,137808,214843,5722,6512,3717,2474,65.18,0,130.7,393497,420729,-27232
2052-08,332199,22581,25305,14957,89101,160625,13021,35925,1230,696,166.9,1,108.03,354780,338934,15846
2052-09,463752,10859,47958,10666,117340,127347,29764,27690,2045,2392,276.42,1,82.46,474611,360765,113846
2052-10,371413,19566,23905,14201,80486,109373,14065,28536,4534,2439,106.42,1,93.12,390979,270566,120413
2052-11,136594,30050,34734,14039,177864,237221,8423,26786,3992,825,21.57,0,138.13,166644,499067,-332423
2052-12,142864,20895,46171,11257,122043,140708,6427,30631,4279,2138,126.86,1,90.04,163759,357237,-193478
2053-01,292299,42392,29915,14108,188961,216463,14036,34602,4346,1897,-1.51,0,89.99,334691,498085,-163394
2053-02,433569,32748,22165,14202,132211,220090,19266,8801,4041,1408,12.71,0,129.98,466317,416735,49582
2053-03,122556,28674,43848,12550,198064,153541,16869,13269,2230,1220,115.04,1,84.55,151230,438141,-286911
2053-04,239835,28888,21219,13094,109318,168689,10033,8800,2213,502,120.9,1,137.24,268723,331153,-62430
2053-05,380311,15832,41459,14701,137606,200629,11697,15212,1311,608,286.51,0,110.04,396143,421304,-25161
2053-06,319319,43859,23472,12641,185584,182035,18328,37650,2128,2264,178.96,0,137.93,363178,459710,-96532
2053-07,428607,38564,33081,5314,181771,165508,6778,34354,2345,3323,149.82,0,119.84,467171,426806,40365
2053-08,241483,14164,22827,5075,190877,192255,18733,33864,3856,2074,5.16,1,112.47,255647,463631,-207984
2053-09,136335,31489,39015,10833,170185,52045,29904,29705,2247,2314,134.12,1,126.69,167824,331687,-163863
2053-10,232184,37666,31072,11269,195958,234640,12798,22296,4825,499,16.79,1,129.0,269850,508033,-238183
2053-11,285001,28035,26585,13897,182964,160119,5894,17904,516,2009,608.14,0,98.94,313036,407363,-94327
2053-12,388658,41539,33434,10229,142614,161088,24266,7981,4551,1168,106.39,1,131.76,430197,379612,50585
2054-01,484153,32747,47247,14583,103208,75246,24638,39769,1725,2333,286.74,0,131.76,516900,304691,212209
2054-02,102207,15131,48945,14964,109584,179750,22947,30524,2079,2848,36.48,0,124.0,117338,406714,-289376
2054-03,455395,37389,38584,9930,192291,63990,29384,34948,1214,784,388.23,1,131.01,492784,369127,123657
2054-04,462307,20489,21470,9270,114737,196380,11357,36266,2901,2159,73.62,1,136.01,482796,389480,93316
2054-05,295146,34685,24302,9467,183017,183281,9834,33038,4006,3221,219.22,0,81.2,329831,442939,-113108
2054-06,240628,31500,35895,6017,116504,134577,21862,33077,609,315,362.2,0,88.33,272128,347932,-75804
2054-07,356012,17244,26227,8904,168994,246211,14496,14374,3370,1386,105.18,0,91.04,373256,479206,-105950
2054-08,437372,13613,40660,7188,85389,187647,10256,12444,4229,1153,97.12,1,126.23,450985,343584,107401
2054-09,360429,44095,28617,7035,186702,95192,7836,9726,4283,1098,101.5,1,120.07,404524,335108,69416
2054-10,312651,19950,48111,13487,171028,57166,24607,6698,2406,2151,130.61,1,115.22,332601,321097,11504
2054-11,403295,22457,46574,7155,164704,179637,9946,21771,1617,1564,273.78,0,111.41,425752,429787,-4035
2054-12,104209,45866,39012,6904,109955,154027,17756,22656,4651,2706,42.28,1,136.81,150075,350310,-200235
2055-01,111257,43513,28141,6200,183760,222999,10066,15144,3795,1044,82.24,0,94.57,154770,466310,-311540
2055-02,215620,41296,38645,7616,102682,175962,15406,20669,2789,3559,41.35,0,102.29,256916,360980,-104064
2055-03,333779,39153,33534,9721,105117,235061,16780,36588,2182,1582,152.93,1,129.91,372932,436801,-63869
2055-04,332696,45064,28494,8904,94221,222444,25631,6883,4456,2488,52.49,1,95.03,377760,386577,-8817
2055-05,363979,39474,44963,5329,190536,227698,18594,33368,3727,3604,160.03,0,119.27,403453,520488,-117035
2055-06,140624,38410,47948,8717,170393,183901,28199,34737,751,2972,105.04,0,90.32,179034,473895,-294861
2055-07,427949,44358,24983,6378,146583,193574,23285,32954,941,589,419.48,0,102.65,472307,427757,44550
2055-08,382743,11695,44582,14842,80527,65972,29448,38093,1933,1398,91.7,1,94.38,394438,273464,120974
2055-09,168383,42467,46398,14868,187984,244936,17960,22011,3795,859,5.25,1,82.34,210850,534157,-323307
2055-10,148374,48043,37118,14885,125954,67723,22239,31657,784,903,197.06,1,147.48,196417,299576,-103159
2055-11,273225,46690,29108,9231,137536,96150,23964,37301,3511,3198,28.73,0,112.86,319915,333290,-13375
2055-12,163056,13598,29904,6974,120340,113111,17087,11235,1946,2297,169.21,1,123.29,176654,298651,-121997
2056-01,223661,26268,36575,14261,188719,128088,8793,37004,4208,1487,66.16,0,80.42,249929,413440,-163511
2056-02,209229,40076,43274,7770,115722,136722,17044,22823,2126,1726,77.91,0,118.89,249305,343355,-94050
2056-03,164905,37826,38285,5131,195309,217680,22233,19983,4036,1242,59.88,1,84.68,202731,498621,-295890
2056-04,448692,16518,23137,13865,188583,152799,23709,34668,2345,1251,167.6,1,108.23,465210,436761,28449
2056-05,451277,30611,27580,5100,135122,247077,9569,19627,1633,380,308.36,0,143.52,481888,444075,37813
2056-06,243029,17676,26810,12448,161645,243460,8505,34181,2140,2856,144.26,0,119.53,260705,487049,-226344
2056-07,187415,46795,28970,11973,146448,143312,12659,21284,3448,3054,121.63,0,140.61,234210,364646,-130436
2056-08,376393,21569,40932,7462,99494,99171,5081,22156,4313,2233,112.31,1,118.93,397962,274296,123666
2056-09,382010,38532,43883,8456,87986,199997,18215,37718,3708,2034,18.75,1,129.46,420542,396255,24287
2056-10,161157,19331,45287,6434,192063,181333,17142,30895,4964,3433,39.37,1,114.49,180488,473154,-292666
2056-11,458339,27679,30175,11896,119534,122719,20155,26883,4800,1503,153.33,0,143.33,486018,331362,154656
2056-12,257653,49862,49622,7377,168656,51810,22761,28790,3220,1143,1.63,1,115.03,307515,329016,-21501
2057-01,274489,19554,25482,9502,161977,92246,7941,33010,2296,2171,58.45,0,124.23,294043,330158,-36115
2057-02,105495,42768,24779,7269,110751,240101,12600,19084,3375,1961,77.16,0,122.63,148263,414584,-266321
2057-03,324548,18910,47148,12371,82667,70009,23025,17358,2979,3831,166.94,1,149.62,343458,252578,90880
2057-04,448546,43708,26930,12083,140800,119594,21623,34042,4269,1584,153.97,1,132.06,492254,355072,137182
2057-05,206655,26000,23467,12975,164845,58687,23936,28807,4385,356,86.77,0,112.76,232655,312717,-80062
2057-06,327900,45884,38394,7899,152849,162181,5762,6418,4812,1234,38.64,0,94.24,373784,373503,281
2057-07,415532,12184,23452,9946,93567,222507,10237,32290,2890,2466,145.53,0,139.93,427716,391999,35717
2057-08,151307,41473,22725,11404,117356,202963,9965,35701,2201,2283,144.34,1,105.08,192780,400114,-207334
2057-09,395227,14545,32034,12551,193651,135777,29983,35128,1147,3021,352.61,1,86.25,409772,439124,-29352
2057-10,127303,18324,26843,9705,130293,236920,9185,28059,3173,2413,72.48,1,106.86,145627,441005,-295378
2057-11,414156,37454,48194,10244,185153,114133,8764,35594,1765,3914,233.89,0,127.81,451610,402082,49528
2057-12,223582,10810,41191,12623,199778,227590,11875,39306,1480,2766,132.3,1,95.34,234392,532363,-297971
2058-01,345022,41198,44212,5231,120977,201652,26739,24080,3088,2647,112.36,0,103.48,386220,422891,-36671
2058-02,465385,44155,49273,14305,89645,81642,17175,26206,4855,2122,12.66,0,98.81,509540,278246,231294
2058-03,419924,46034,22964,14895,179216,224774,7254,32877,1870,746,175.88,1,149.27,465958,481980,-16022
2058-04,432223,43481,47753,8576,192751,245293,17440,10724,3784,1853,97.53,1,97.38,475704,522537,-46833
2058-05,122008,27260,39103,8611,177769,89870,16967,9606,3282,1376,77.99,0,106.36,149268,341926,-192658
2058-06,353408,40997,20159,7183,113882,162358,29923,32298,515,358,675.72,0,96.98,394405,365803,28602
2058-07,253365,44740,21962,5030,106898,62500,8967,31312,1174,3410,186.7,0,124.27,298105,236669,61436
2058-08,162963,34819,40059,6938,191354,144853,24034,34115,895,3395,205.47,1,145.95,197782,441353,-243571
2058-09,238917,49732,21635,10594,99774,200522,13363,8924,3233,3801,10.11,1,107.99,288649,354812,-66163
2058-10,337326,27419,37203,12336,127374,248672,18738,24850,3146,883,68.15,1,141.7,364745,469173,-104428
2058-11,409237,13606,29101,10486,187832,164770,7584,19830,580,3253,707.4,0,121.37,422843,419603,3240
2058-12,452580,40874,31976,10932,140511,109233,17095,24189,2159,2446,193.64,1,91.41,493454,333936,159518
2059-01,483740,10985,25688,11220,114664,177735,16633,15050,3213,2112,166.71,0,141.33,494725,360990,133735
2059-02,479786,43261,20015,10236,190006,148110,7430,15170,4128,1914,99.38,0,135.21,523047,390967,132080
2059-03,295336,45883,21837,8799,161745,77511,6159,22183,1150,1253,242.41,1,93.76,341219,298234,42985
2059-04,482983,14996,35674,10208,94107,129033,10389,18557,2627,2789,74.76,1,106.57,497979,297968,200011
2059-05,444668,14125,29691,7084,112395,81374,5547,17792,1131,1740,387.4,0,149.02,458793,253883,204910
2059-06,380554,34893,38903,7117,181263,248490,11656,25976,3735,1883,101.24,0,103.93,415447,513405,-97958
2059-07,251030,17364,40161,12381,148841,200884,15660,35703,4528,1611,22.2,0,148.04,268394,453630,-185236
2059-08,225267,19426,43327,13605,164822,183323,10973,23002,858,717,264.1,1,100.93,244693,439052,-194359
2059-09,103090,26606,31843,10721,131971,140238,26461,11047,4000,846,12.43,1,104.57,129696,352281,-222585
2059-10,157869,14033,39028,6584,171475,247967,27421,27633,713,603,241.15,1,96.33,171902,520108,-348206
2059-11,119945,22929,25366,9110,124636,125100,27893,10313,1058,694,141.13,0,132.12,142874,322418,-179544
2059-12,113991,32433,21543,7762,91226,50466,21150,31829,1319,2642,131.62,1,112.74,146424,223976,-77552
2060-01,312980,41876,24086,10648,159418,109682,13254,12830,4441,1361,96.7,0,134.97,354856,329918,24938
2060-02,236330,26338,33603,14866,109526,219938,20092,38505,628,315,394.37,0,96.92,262668,436530,-173862
2060-03,334529,42606,20388,14389,185989,182400,29648,36481,1001,2996,317.92,1,105.21,377135,469295,-92160
2060-04,248876,43095,20855,12243,167447,234109,20762,31649,2496,2351,156.76,1,114.37,291971,487065,-195094
2060-05,190398,31983,45075,12479,199396,98943,26936,10338,1279,3507,248.46,0,94.03,222381,393167,-170786
2060-06,464913,44920,26241,13302,189048,115546,12100,19366,2176,3325,218.74,0,83.52,509833,375603,134230
2060-07,160962,27014,40368,14032,168477,215277,13216,36992,4337,1585,13.93,0,114.73,187976,488362,-300386
2060-08,355879,31127,44135,5272,183570,102811,13419,29392,4348,732,36.45,1,101.2,387006,378599,8407
2060-09,258919,32554,20501,7969,85122,138497,19250,17673,3522,2456,23.97,1,120.88,291473,289012,2461
2060-10,236364,27081,36103,11592,158053,199939,16800,10348,2233,3189,122.41,1,116.84,263445,432835,-169390
2060-11,438188,43076,26936,10619,87761,139904,11170,36269,2222,3019,194.41,0,122.78,481264,312659,168605
2060-12,351112,46475,30553,13368,192848,227513,25111,7971,766,3856,404.5,1,123.32,397587,497364,-99777
2061-01,183920,21441,40182,12808,108783,144789,7760,11992,2127,2803,83.67,0,87.68,205361,326314,-120953
2061-02,476398,26754,29920,9405,197526,186964,27764,15255,534,2064,966.8,0,96.89,503152,466834,36318
2061-03,441366,31892,30843,12131,183462,76001,23092,35460,1162,2135,290.3,1,81.74,473258,360989,112269
2061-04,207493,16180,26046,9090,94334,78845,29064,21235,3493,1219,69.37,1,115.11,223673,258614,-34941
2061-05,275837,42488,38209,7246,110958,139762,16326,12043,2996,2361,-10.55,0,94.92,318325,324544,-6219
2061-06,215804,46441,32008,9024,138415,126357,15668,15783,1936,3694,89.89,0,94.22,262245,337255,-75010
2061-07,279251,35773,45304,13379,180073,137023,29079,24164,3523,3752,63.08,0,82.34,315024,429022,-113998
2061-08,344597,10845,47224,14274,89093,187479,12993,35961,3663,509,47.25,1,82.74,355442,387024,-31582
2061-09,339954,26101,26256,8653,182876,157221,21673,5723,4242,424,56.5,1,127.11,366055,402402,-36347
2061-10,183613,44762,26773,12141,152080,159886,26512,22238,3565,2402,62.98,1,112.1,228375,399630,-171255
2061-11,122356,25040,28279,13749,120573,152441,29720,22329,1018,1961,122.77,0,118.19,147396,367091,-219695
2061-12,369008,20171,40548,11156,141667,129343,27016,28556,733,473,482.15,1,143.87,389179,378286,10893
2062-01,309568,41719,34990,13453,150519,181066,20733,11625,2835,1368,52.73,0,130.47,351287,412386,-61099
2062-02,345491,37730,30524,10560,110576,179184,5116,16171,3582,3197,122.63,0,117.82,383221,352131,31090
2062-03,173229,15229,45236,14036,118472,163214,13831,25784,3185,3136,-32.12,1,103.62,188458,380573,-192115
2062-04,455985,39922,42684,8710,113633,147017,20901,15644,2190,3474,138.38,1,145.11,495907,348589,147318
2062-05,455307,30217,45985,7488,97295,169234,25383,6551,3068,3246,172.2,0,141.53,485524,351936,133588
2062-06,272028,30631,45236,8826,173494,220697,7916,17133,2781,383,140.39,0,140.49,302659,473302,-170643
2062-07,212732,15082,44155,5082,138454,113140,12341,32220,2953,3223,174.36,0,111.15,227814,345392,-117578
2062-08,445659,26478,29306,6243,169139,160796,8271,20230,4520,1769,139.16,1,148.91,472137,393985,78152
2062-09,193408,15918,42786,8928,92683,178990,22575,21598,4008,2546,-18.16,1,115.39,209326,367560,-158234
2062-10,176597,26793,23720,6146,142555,91225,16046,11515,819,374,228.16,1,104.14,203390,291207,-87817
2062-11,478957,40446,26223,8776,168402,211042,22195,25093,2535,816,141.6,0,83.02,519403,461731,57672
2062-12,177765,48043,35364,5045,135525,72516,17646,6025,3393,2271,77.3,1,135.11,225808,272121,-46313
2063-01,307938,21713,23479,10930,134846,202510,11219,17401,754,3095,420.28,0,82.03,329651,400385,-70734
2063-02,116432,28430,20310,5959,145834,205977,19315,31490,2031,2311,50.43,0,111.66,144862,428885,-284023
2063-03,240529,23102,36610,7474,117643,167250,24855,19230,4775,1301,39.38,1,124.07,263631,373062,-109431
2063-04,202364,37408,49853,8525,170583,112671,8496,24138,2207,1474,97.67,1,111.45,239772,374266,-134494
2063-05,138895,12891,31780,14959,109411,232997,29435,36679,4327,2289,45.36,0,112.17,151786,455261,-303475
2063-06,481321,42544,31558,13209,98172,139862,26779,35212,2721,3333,183.51,0,131.71,523865,344792,179073
2063-07,360824,24006,31839,11257,92346,133466,16748,33851,1917,3500,109.42,0,105.68,384830,319507,65323
2063-08,334189,41795,38886,11338,142649,138020,19400,39653,2974,1364,49.81,1,122.54,375984,389946,-13962
2063-09,462403,24222,44296,9044,129001,241596,9680,19206,3570,588,76.13,1,145.02,486625,452823,33802
2063-10,258059,25026,49704,13190,173635,62558,17960,25713,4747,1601,-16.15,1,107.85,283085,342760,-59675
2063-11,245298,18804,34957,12082,102723,241208,8492,37167,861,2446,276.41,0,108.02,264102,436629,-172527
2063-12,107842,43142,26677,10860,118205,158614,17899,17824,4960,2918,26.84,1,133.65,150984,350079,-199095
2064-01,420104,23839,46350,11217,107497,50774,22970,22365,3239,2838,193.54,0,139.77,443943,261173,182770
2064-02,369400,38799,35980,11813,168425,98239,10932,38204,4581,849,17.69,0,101.12,408199,363593,44606
2064-03,159123,29471,42015,14129,153118,54206,12559,38544,1452,1407,127.78,1,133.68,188594,314571,-125977
2064-04,103710,45268,30345,6332,145481,160089,28995,24259,2539,3859,37.61,1,137.38,148978,395501,-246523
2064-05,258194,39540,25443,14953,142022,226926,16182,21975,3222,2389,110.46,0,83.39,297734,447501,-149767
2064-06,237036,30078,49862,7323,114150,95213,7644,38594,2089,1057,77.4,0,120.79,267114,312786,-45672
2064-07,119118,10421,25809,6574,87940,217239,10063,21854,1618,304,37.79,0,117.58,129539,369479,-239940
2064-08,202387,43117,22709,7000,141754,145636,6218,39679,2459,2500,67.22,1,99.75,245504,362996,-117492
2064-09,187188,37621,35635,7379,87655,102540,17111,21635,3141,1589,85.49,1,145.07,224809,271955,-47146
2064-10,134954,30366,22451,6254,128293,245842,13247,26912,1089,1542,138.42,1,90.73,165320,442999,-277679
2064-11,493039,28476,38992,14884,146833,187996,16447,24174,4115,1838,50.14,0,135.36,521515,429326,92189
2064-12,220249,35070,36790,10923,131499,97427,14075,8679,3375,3111,70.82,1,114.4,255319,299393,-44074
2065-01,274792,15693,49834,13931,185965,123837,28682,31227,1382,1058,218.03,0,115.2,290485,433476,-142991
2065-02,327939,43033,23139,9942,112624,156220,21609,21492,3359,3603,60.07,0,124.52,370972,345026,25946
2065-03,204168,28673,23215,8056,182707,231837,5071,15612,1643,2095,153.8,1,121.1,232841,466498,-233657
2065-04,468811,20856,25250,12235,90318,223025,26459,21512,2379,1898,167.85,1,114.71,489667,398799,90868
2065-05,449226,11963,20401,8433,138137,61115,6410,31314,3867,3432,184.54,0,82.76,461189,265810,195379
2065-06,117650,22871,25290,14779,88573,87901,18872,8214,861,3824,175.65,0,125.73,140521,243629,-103108
2065-07,434457,10831,29785,12718,92332,212612,20671,10681,3212,1281,51.74,0,147.41,445288,378799,66489
2065-08,319612,29087,45347,7239,198429,178416,24656,23956,1270,2832,240.45,1,122.12,348699,478043,-129344
2065-09,147140,39432,47294,13253,179581,199065,28885,30881,4066,3265,-44.26,1,140.83,186572,498959,-312387
2065-10,153393,24030,21987,5464,97530,194785,29828,31572,3230,567,-29.94,1,101.74,177423,381166,-203743
2065-11,146497,30913,34377,13914,104561,54554,20460,27665,4672,2388,123.05,0,128.07,177410,255531,-78121
2065-12,101383,36206,48971,7686,126165,122913,5894,13446,3353,2816,-37.13,1,123.83,137589,325075,-187486
2066-01,117801,19132,41951,8558,151730,89307,7552,27979,3166,2002,86.62,0,81.22,136933,327077,-190144
2066-02,327401,48723,46792,7293,196438,208167,7348,30827,2114,1907,174.59,0,112.71,376124,496865,-120741
2066-03,219218,35920,48011,12094,161501,146475,27396,19560,2172,2030,104.11,1,110.24,255138,415037,-159899
2066-04,422741,32502,22833,10864,86797,123240,20885,16001,840,873,565.93,1,118.51,455243,280620,174623
2066-05,371616,19136,33275,7436,97296,180792,22119,33663,3616,3537,82.32,0,103.15,390752,374581,16171
2066-06,416091,25300,31846,12299,170554,118121,22975,23017,3500,1225,82.04,0,132.5,441391,378812,62579
2066-07,299015,42582,36444,10677,176479,233163,16926,8819,2286,495,189.29,0,135.51,341597,482508,-140911
2066-08,239665,40646,24116,8813,95046,197322,22333,31696,933,964,287.8,1,94.97,280311,379326,-99015
2066-09,446909,36716,34900,10663,108393,167733,15773,10212,2592,3083,96.81,1,125.78,483625,347674,135951
2066-10,159951,24229,45327,13061,100778,202652,12374,23951,763,729,156.23,1,134.94,184180,398143,-213963
2066-11,218573,43877,21960,13372,113942,120307,11448,22326,1305,2615,146.95,0,140.2,262450,303355,-40905
2066-12,336347,31935,40859,6377,173778,200081,8473,37045,3262,2707,48.04,1,128.27,368282,466613,-98331
2067-01,172987,10394,36259,13458,111928,215315,23525,35866,2337,2248,61.38,0,110.32,183381,436351,-252970
2067-02,248306,49340,47607,14308,196887,112358,7327,15428,4078,3886,66.14,0,80.44,297646,393915,-96269
2067-03,295627,27388,44449,9167,189593,203866,15053,16670,812,613,404.8,1,108.68,323015,478798,-155783
2067-04,106564,12182,28624,14795,101506,180318,11077,38369,3795,3977,-18.17,1,86.75,118746,374689,-255943
2067-05,373596,29456,27695,7391,115247,72576,14065,19071,4879,3857,41.62,0,94.59,403052,256045,147007
2067-06,367479,43594,31199,12075,138343,72430,22931,20569,4417,1021,119.52,0,108.51,411073,297547,113526
2067-07,470748,26684,35652,10215,194250,139403,18354,14628,621,1929,748.08,0,101.53,497432,412502,84930
2067-08,209640,49695,38335,7204,93707,195181,22805,17107,612,2021,255.32,1,83.47,259335,374339,-115004
2067-09,158777,34791,34582,5999,188048,143781,12526,28343,2243,3529,69.7,1,135.18,193568,413279,-219711
2067-10,455914,26579,36500,7088,163573,209049,15652,29874,2714,3630,160.98,1,87.28,482493,461736,20757
2067-11,362647,22619,25151,10918,108030,189127,19563,9460,4827,669,4.39,0,147.16,385266,362249,23017
2067-12,177393,22141,29977,6744,158529,75636,23070,34800,1217,1334,72.05,1,93.54,199534,328756,-129222
2068-01,480063,22072,45310,13711,184203,117132,7013,12761,692,2178,617.11,0,142.29,502135,380130,122005
2068-02,397768,48345,44540,8614,139645,169547,22063,21079,4832,3797,7.8,0,93.74,446113,405488,40625
2068-03,121341,37026,22522,11726,93829,154434,20760,16794,934,3579,187.8,1,110.14,158367,320065,-161698
2068-04,274165,19411,39536,12735,128159,145192,18149,23888,715,391,361.61,1,118.53,293576,367659,-74083
2068-05,268697,24725,21282,14371,106118,229069,7573,17011,3730,2844,60.62,0,102.1,293422,395424,-102002
2068-06,357464,30151,20685,13221,186999,159730,22301,32109,1600,3232,254.27,0,86.76,387615,435045,-47430
2068-07,253397,27336,40271,8281,150651,86932,13854,37304,3100,3203,66.41,0,117.82,280733,337293,-56560
2068-08,461191,26136,40989,5712,91111,109987,17238,8506,1536,2842,245.13,1,114.66,487327,273543,213784
2068-09,491127,19541,23830,6402,130811,141108,9542,23626,3810,1610,106.85,1,126.58,510668,335319,175349
2068-10,221001,46385,27422,10085,168671,190666,25972,14793,3030,2091,71.91,1,134.82,267386,437609,-170223
2068-11,341829,44888,28840,12312,199284,173015,12549,28314,3131,3525,212.92,0,127.62,386717,454314,-67597
2068-12,336339,17661,36460,14743,155310,154580,16026,30611,4688,1814,125.37,1,133.98,354000,407730,-53730
2069-01,222914,40207,49723,11927,150800,60123,26798,29632,4999,709,55.13,0,81.19,263121,329003,-65882
2069-02,419930,27987,45544,7332,169391,216883,17526,6210,3490,3987,63.11,0,115.36,447917,462886,-14969
2069-03,106600,10535,29293,8438,101989,133392,20735,8457,2546,2332,-11.76,1,133.95,117135,302304,-185169
2069-04,204850,49085,21386,12753,113478,249696,26596,5983,1448,2110,168.42,1,121.97,253935,429892,-175957
2069-05,158134,34554,24566,6792,184753,123529,7846,32751,3719,2614,138.2,0,127.11,192688,380237,-187549
2069-06,304910,26728,46178,13003,135841,231741,16018,35974,2918,327,117.17,0,82.43,331638,478755,-147117
2069-07,360980,30592,48603,11888,144436,237742,21089,39607,2906,2689,131.53,0,130.62,391572,503365,-111793
2069-08,493471,38836,41955,8520,155941,205769,27285,37149,3203,2738,137.19,1,148.32,532307,476619,55688
2069-09,383880,15975,49950,9854,145416,120089,22233,16049,3337,3412,62.19,1,126.74,399855,363591,36264
2069-10,302838,18211,30185,13089,114969,237969,20027,17304,1480,2517,200.31,1,147.62,321049,433543,-112494
2069-11,170380,31049,38475,14912,150231,131926,11744,5335,935,375,174.02,0,116.88,201429,352623,-151194
2069-12,424878,47282,31242,9141,136636,193431,9175,7280,1153,673,295.31,1,92.98,472160,386905,85255
2070-01,218428,25430,32631,14909,135778,215150,23075,33662,1353,1810,249.13,0,126.6,243858,455205,-211347
2070-02,396855,38105,23025,9076,141706,216086,10924,35319,1049,1857,475.18,0,106.78,434960,436136,-1176
2070-03,244074,49082,34018,13812,143619,56087,10701,37320,3684,1459,68.7,1,81.71,293156,295557,-2401
2070-04,357049,23515,36127,11283,131396,237559,12563,5315,1024,881,284.19,1,90.04,380564,434243,-53679
2070-05,383644,10548,25884,13128,137191,169150,13563,11761,1456,944,307.88,0,87.08,394192,370677,23515
2070-06,448628,20725,47846,8816,159322,208570,29297,14117,1998,2473,126.54,0,110.07,469353,467968,1385
2070-07,246840,26693,23878,14431,118411,62569,29677,29761,1416,460,121.38,0,142.78,273533,278727,-5194
2070-08,273155,27932,48171,14731,132448,130605,8857,21896,517,3805,483.79,1,115.38,301087,356708,-55621
2070-09,125296,21788,26502,13044,131032,121667,27722,29910,4290,3912,64.71,1,145.53,147084,349877,-202793
2070-10,423600,20062,38936,11062,176737,192722,9319,18796,2967,1594,133.09,1,98.94,443662,447572,-3910
2070-11,403122,48462,23301,11852,194372,177427,24929,27468,1185,1667,311.43,0,108.54,451584,459349,-7765
2070-12,134339,23680,48588,8306,150116,118229,10075,8096,2135,3590,9.49,1,133.83,158019,343410,-185391
2071-01,166554,19623,42040,14872,145311,228313,21916,24526,4548,2668,102.95,0,135.27,186177,476978,-290801
2071-02,154549,26942,46502,14803,87678,120861,19547,15391,4670,1130,44.77,0,132.11,181491,304782,-123291
2071-03,128613,38865,35504,12471,126561,114525,12592,9202,1940,2361,13.26,1,85.21,167478,310855,-143377
2071-04,178797,23211,49107,14461,140856,64961,13319,7543,4151,3764,21.93,1,120.07,202008,290247,-88239
2071-05,375723,46006,49968,11181,160444,111136,5091,39038,1811,3417,187.48,0,102.52,421729,376858,44871
2071-06,185618,15592,39740,10615,154636,53110,18367,36455,4958,3849,-22.6,0,123.32,201210,312923,-111713
2071-07,377062,34380,43016,12624,152231,198101,25635,8986,3112,2841,180.24,0,113.38,411442,440593,-29151
2071-08,286574,45343,24756,14001,105768,181356,8167,28835,2839,3923,145.97,1,141.84,331917,362883,-30966
2071-09,300268,44557,46984,11513,87505,219850,22074,13606,918,1902,373.38,1,140.36,344825,401532,-56707
2071-10,408180,38415,48605,13418,145727,50692,26829,26389,4771,2307,144.63,1,80.7,446595,311660,134935
2071-11,165022,19578,44453,13814,173500,53050,15917,13420,2456,426,27.67,0,146.33,184600,314154,-129554
2071-12,328757,30628,42119,10392,125797,51236,25639,32833,2202,793,151.05,1,127.47,359385,288016,71369
2072-01,290701,19139,45015,11728,93110,207867,19833,7623,1922,2867,164.64,0,115.72,309840,385176,-75336
2072-02,346302,33921,49873,11772,150601,237808,12259,39838,2987,3694,70.15,0,81.98,380223,502151,-121928
2072-03,479593,35709,44708,6090,134626,104170,26200,9053,1965,2112,173.15,1,110.67,515302,324847,190455
2072-04,470429,22032,42611,10435,107666,235470,5633,38627,1807,2559,246.38,1,132.82,492461,440442,52019
2072-05,306914,26216,32778,9616,184321,210610,18460,16103,3260,1373,49.0,0,148.11,333130,471888,-138758
2072-06,353862,23372,20312,12462,81675,59558,15231,5426,4730,2344,32.79,0,133.35,377234,194664,182570
2072-07,249622,18295,23247,12224,144734,152398,17956,9900,2529,1138,79.95,0,122.57,267917,360459,-92542
2072-08,420092,27159,36639,9369,108689,132388,19241,5024,642,1158,687.7,1,108.48,447251,311350,135901
2072-09,153947,45348,33340,6869,190894,134596,29512,15143,4555,2533,22.78,1,103.98,199295,410354,-211059
2072-10,350298,15425,28718,6142,91989,216668,24819,30927,1380,2645,268.47,1,129.07,365723,399263,-33540
2072-11,277942,44237,22975,6977,104953,59223,22776,26419,3868,1561,147.86,0,105.43,322179,243323,78856
2072-12,228788,41080,35384,5933,174378,107172,18704,36657,4339,3966,5.34,1,145.74,269868,378228,-108360
2073-01,255963,31625,37412,8063,115071,116388,10651,32189,2236,2578,-49.99,0,93.67,287588,319774,-32186
2073-02,132074,21407,30656,6530,158935,53286,20384,26794,4192,546,-10.47,0,131.41,153481,296585,-143104
2073-03,456876,29228,22885,7078,176973,202868,14752,22009,3365,2108,42.42,1,112.51,486104,446565,39539
