Month-Year,Sales Revenue (₹),Service Fees (₹),Rent (₹),Utilities (₹),Salaries & Wages (₹),Raw Materials / Inventory (₹),Transportation / Logistics (₹),Loan Repayments & Interest (₹),Number of Orders,Customers,Average Order Value,Seasonality_Flag,Fuel Price Index,Total Income (₹),Total Expenses (₹),Net Cash Flow (₹)
2052-02,109552,25845,20534,6749,143338,210927,24561,5271,2982,3896,36.67,0,97.59,135397,411380,-275983
2052-03,100975,15577,20854,14080,127090,130191,25457,32785,3005,2584,93.33,1,126.5,116552,350457,-233905
2052-04,336935,25557,31890,8437,97302,147079,25493,19856,4380,1275,153.72,1,114.09,362492,330057,32435
2052-05,284710,29947,24778,7052,86903,138434,7087,18005,526,1104,616.9,0,101.46,314657,282259,32398
2052-06,104743,33342,33078,10642,196086,155104,17932,7955,2583,3820,98.95,0,117.97,138085,420797,-282712
2052-07,111085,46505,22368,6215,84462,207903,8321,23670,902,637,161.94,0,105.03,157590,352939,-195349
2052-08,422894,16591,36202,10483,118927,175540,23978,28671,3975,1274,109.41,1,83.71,439485,393801,45684
2052-09,359314,39247,47534,14594,126727,106406,26106,19699,1743,701,175.56,1,83.5,398561,341066,57495
2052-10,161883,35856,23155,5403,123458,203775,21156,38182,3480,1024,-17.68,1,96.38,197739,415129,-217390
2052-11,137842,22727,40419,7419,128275,162162,14122,19052,4505,2745,108.86,0,144.21,160569,371449,-210880
2052-12,312115,44472,36351,14580,101335,182318,28392,8671,2942,772,184.49,1,93.9,356587,371647,-15060
2053-01,288312,15017,38610,6110,159721,87612,29721,22149,3749,3860,38.98,0,126.45,303329,343923,-40594
2053-02,370175,37457,47841,12551,97894,118129,24191,34983,1042,2298,365.87,0,119.24,407632,335589,72043
2053-03,370556,40609,39492,12218,125032,71693,18450,19079,2937,1619,128.58,1,145.9,411165,285964,125201
2053-04,435900,11123,45670,8612,138868,76843,12947,13976,2429,363,221.06,1,139.15,447023,296916,150107
2053-05,224665,26961,26214,14639,127607,139591,12441,9412,1131,3626,198.86,0,123.46,251626,329904,-78278
2053-06,201280,32094,31687,7584,118396,153888,21302,14105,1175,2607,103.79,0,91.76,233374,346962,-113588
2053-07,262337,27263,36703,7695,159130,147657,29172,10079,3775,1345,139.73,0,81.16,289600,390436,-100836
2053-08,211385,18906,20173,6731,180089,151014,15044,34808,2267,3288,198.23,1,88.17,230291,407859,-177568
2053-09,238047,44254,26613,9817,143364,104775,27274,10482,1554,1359,140.07,1,106.81,282301,322325,-40024
2053-10,200426,39171,32664,6871,97081,210774,12877,29922,3600,3093,74.78,1,82.96,239597,390189,-150592
2053-11,331946,40906,39175,14110,181315,140599,17614,8711,3887,1541,-22.21,0,87.29,372852,401524,-28672
2053-12,380447,35564,28738,10190,187142,109242,18986,20240,2687,706,115.32,1,112.3,416011,374538,41473
2054-01,483726,20821,43752,5549,90304,173408,24566,29351,3633,3255,132.14,0,81.05,504547,366930,137617
2054-02,323903,42577,44375,11797,139320,235257,15310,18065,2086,3749,126.78,0,104.26,366480,464124,-97644
2054-03,155447,29254,23758,6834,96729,181050,24047,14938,2377,765,62.84,1,80.33,184701,347356,-162655
2054-04,137814,23721,22295,14408,97465,181061,19308,15515,4096,576,3.18,1,125.07,161535,350052,-188517
2054-05,411556,27864,44685,6143,91554,106099,19291,10427,3405,1208,74.78,0,109.78,439420,278199,161221
2054-06,426757,25147,48603,7072,149924,162970,7200,23066,541,1547,802.43,0,118.49,451904,398835,53069
2054-07,214975,43643,27820,7402,101060,98276,20372,34426,4516,3240,26.04,0,119.99,258618,289356,-30738
2054-08,211173,21260,33617,12577,82756,141062,28429,19703,4034,3156,76.82,1,91.3,232433,318144,-85711
2054-09,232464,40017,25320,5803,182221,150823,16742,11454,3449,2379,46.94,1,140.8,272481,392363,-119882
2054-10,443803,32026,44217,10900,143583,90835,16461,12342,4017,318,195.06,1,119.37,475829,318338,157491
2054-11,435224,40629,24753,10882,126063,138679,23897,18449,665,1975,631.49,0,83.51,475853,342723,133130
2054-12,443636,30231,47006,13642,91688,142864,26196,5992,2817,1840,215.31,1,112.1,473867,327388,146479
2055-01,438562,25074,23657,9202,147472,131743,16885,28324,876,3875,505.91,0,142.34,463636,357283,106353
2055-02,218753,43886,37988,5958,171780,95813,25890,26038,3848,2842,54.59,0,90.33,262639,363467,-100828
2055-03,347845,48962,31108,8652,122009,85778,12954,30024,4765,3969,81.35,1,101.32,396807,290525,106282
2055-04,304031,35133,43497,7035,113673,243608,17884,28312,1395,3350,242.49,1,104.02,339164,454009,-114845
2055-05,221458,39703,35196,6372,157371,81821,7945,18520,4733,468,32.08,0,144.52,261161,307225,-46064
2055-06,166350,27976,32609,10364,113613,89548,7685,29131,4858,3975,9.49,0,98.64,194326,282950,-88624
2055-07,338088,45592,21417,6579,181920,107028,22488,15680,634,989,448.82,0,118.2,383680,355112,28568
2055-08,160211,44487,42131,7415,121315,116649,19122,32925,4093,2072,77.8,1,92.61,204698,339557,-134859
2055-09,440399,28376,25843,14146,191790,185462,22119,28888,3353,3565,87.14,1,81.33,468775,468248,527
2055-10,417836,19172,31233,13712,111502,209349,25784,6465,2026,478,175.51,1,98.06,437008,398045,38963
2055-11,439485,49000,26013,11511,123195,233845,20459,19486,3105,1663,146.41,0,108.44,488485,434509,53976
2055-12,212581,12573,46947,8728,87023,157619,17489,18014,4638,1271,89.55,1,87.54,225154,335820,-110666
2056-01,268375,12750,49071,9762,128108,97292,10241,27377,3460,1727,16.76,0,137.3,281125,321851,-40726
2056-02,262319,40473,24655,9066,104252,69924,21812,12363,2230,3557,141.94,0,131.02,302792,242072,60720
2056-03,467548,17420,22569,9139,81819,122577,18049,11987,2515,2152,229.83,1,142.33,484968,266140,218828
2056-04,314029,44704,35862,6102,138899,93713,24790,31435,3730,2253,95.01,1,146.73,358733,330801,27932
2056-05,459177,37425,38307,13225,90797,249388,18664,9034,2021,779,139.49,0,97.59,496602,419415,77187
2056-06,413191,47231,38198,5562,176951,62075,24670,36628,2541,2900,156.31,0,96.63,460422,344084,116338
2056-07,144719,32951,33177,14098,194088,221147,26741,8746,3403,3255,45.5,0,101.89,177670,497997,-320327
2056-08,479690,11795,25259,7734,174914,163344,22010,38670,3533,2249,163.93,1,120.64,491485,431931,59554
2056-09,436361,24154,36532,13519,126129,67431,12611,18686,3247,2021,147.74,1,100.48,460515,274908,185607
2056-10,397822,18818,21327,8730,179584,198607,7809,29680,1807,3077,223.52,1,86.84,416640,445737,-29097
2056-11,439809,21678,49744,12994,198483,139944,15241,34776,1103,638,374.72,0,125.25,461487,451182,10305
2056-12,371811,28767,30484,6000,99502,228487,17768,12515,3592,2839,140.08,1,135.71,400578,394756,5822
2057-01,169961,13503,21854,10973,172163,188704,19306,8544,4557,494,70.36,0,98.53,183464,421544,-238080
2057-02,157562,33493,20633,5867,134113,142690,25850,17415,1835,2604,152.53,0,103.03,191055,346568,-155513
2057-03,455499,48153,43594,5513,145265,58858,15289,33464,2706,1606,199.0,1,91.49,503652,301983,201669
2057-04,413537,49147,43781,10641,145894,66690,29982,24741,2784,335,141.48,1,110.79,462684,321729,140955
2057-05,346837,48818,47259,13080,123312,106999,13854,29815,4985,2031,81.55,0,102.39,395655,334319,61336
2057-06,265947,12847,38896,6941,94710,197842,10900,17191,3443,2701,146.23,0,133.91,278794,366480,-87686
2057-07,286014,43306,32240,13310,111081,58126,8433,33796,4980,3177,39.02,0,139.04,329320,256986,72334
2057-08,246885,29364,27652,5120,113941,141572,5198,29340,2624,1790,114.46,1,146.58,276249,322823,-46574
2057-09,154218,44739,27568,10592,120577,110211,19241,28714,2815,1323,38.69,1,146.02,198957,316903,-117946
2057-10,389384,44847,26426,8837,159417,87113,27200,5256,2258,2359,176.11,1,94.33,434231,314249,119982
2057-11,121703,23965,34759,11618,149196,181097,8965,7690,4409,3302,-83.22,0,84.98,145668,393325,-247657
2057-12,442859,39274,45780,8189,146551,174115,28213,29635,4531,3319,100.18,1,103.37,482133,432483,49650
2058-01,493053,43807,33537,11999,171988,237558,25494,34372,795,1335,720.73,0,111.0,536860,514948,21912
2058-02,429861,23629,20283,14326,103504,184698,11242,7317,3375,3928,154.99,0,120.65,453490,341370,112120
2058-03,279038,25524,38199,8448,99458,61268,18812,8867,903,3817,383.5,1,108.93,304562,235052,69510
2058-04,293414,13792,28897,7550,157048,126610,29972,11910,1316,1922,251.26,1,86.97,307206,361987,-54781
2058-05,467530,38875,27328,14889,139222,79295,20314,8656,3938,3194,93.93,0,88.88,506405,289704,216701
2058-06,472966,41384,35424,11098,161522,137776,11833,33879,3365,479,152.27,0,94.87,514350,391532,122818
2058-07,417160,13668,38184,8168,181077,85080,25748,29124,2170,757,252.89,0,148.94,430828,367381,63447
2058-08,404701,27067,41733,8700,117089,104568,10849,25933,4418,2598,92.12,1,81.79,431768,308872,122896
2058-09,433769,32524,41114,8209,82062,228606,7938,15117,4686,493,108.74,1,125.8,466293,383046,83247
2058-10,121303,23499,35506,13127,142686,208021,15300,17442,2570,1333,66.84,1,107.33,144802,432082,-287280
2058-11,231598,11463,49508,10963,126040,187319,14641,23788,1791,3466,239.59,0,137.72,243061,412259,-169198
2058-12,340609,11416,43266,9083,81863,194482,8042,36812,1601,1898,178.29,1,126.24,352025,373548,-21523
2059-01,308375,40553,20259,5004,90175,242944,7945,6471,1596,3744,179.64,0,137.56,348928,372798,-23870
2059-02,144050,27502,41301,13373,199021,247992,20221,22266,4012,1351,-25.16,0,98.11,171552,544174,-372622
2059-03,477148,21538,42172,12293,88009,121177,5840,7417,4020,2011,105.66,1,125.11,498686,276908,221778
2059-04,494222,16952,20007,7610,148998,102333,13704,33708,4934,1436,41.12,1,115.19,511174,326360,184814
2059-05,161471,19324,26992,9185,132266,64351,19403,11059,1344,487,156.84,0,145.35,180795,263256,-82461
2059-06,134873,47455,36391,14940,187913,214163,12659,13303,560,2361,206.77,0,144.13,182328,479369,-297041
2059-07,103578,27872,38405,6235,86311,197736,24566,9998,1740,2392,93.13,0,123.14,131450,363251,-231801
2059-08,239416,30793,46759,5695,88714,69525,10838,26486,2851,1577,56.14,1,89.04,270209,248017,22192
2059-09,194477,12096,41560,5941,107270,91552,9252,12233,2437,3148,84.45,1,119.56,206573,267808,-61235
2059-10,304252,17670,33233,11752,183661,227467,29953,22463,1380,2847,144.79,1,88.16,321922,508529,-186607
2059-11,199629,49353,36702,5187,196004,135635,9811,16988,4382,3253,43.65,0,81.35,248982,400327,-151345
2059-12,427588,45803,47875,9431,171037,219149,23929,6205,2052,3627,116.21,1,91.14,473391,477626,-4235
2060-01,264097,46828,24101,13621,96963,189443,25668,27689,1403,487,178.66,0,144.27,310925,377485,-66560
2060-02,161515,21722,48511,11049,96055,210923,24773,28138,4768,1005,-46.58,0,122.1,183237,419449,-236212
2060-03,484285,19916,34641,14425,106718,86843,23406,39031,3867,1172,60.89,1,108.12,504201,305064,199137
2060-04,221691,24797,21661,11438,150143,75526,18703,22758,4997,1147,-21.89,1,129.99,246488,300229,-53741
2060-05,144811,44594,32120,9988,152778,126278,10179,39668,4280,3374,85.3,0,124.41,189405,371011,-181606
2060-06,497522,40070,27166,12858,148711,181508,7057,25241,4240,1220,124.52,0,94.45,537592,402541,135051
2060-07,400507,41456,20400,8758,177749,79103,17123,34455,2191,803,91.57,0,89.62,441963,337588,104375
2060-08,262488,12878,22027,14505,197031,212658,20927,18695,3568,3570,61.92,1,100.92,275366,485843,-210477
2060-09,343592,47095,31601,5871,142039,91173,24603,16900,1308,350,305.44,1,108.79,390687,312187,78500
2060-10,394422,47117,37533,13229,152312,76015,22419,13886,3013,3725,131.29,1,98.23,441539,315394,126145
2060-11,331012,15005,24859,7116,135748,176844,20880,28013,4321,2434,53.81,0,104.24,346017,393460,-47443
2060-12,490326,25227,25099,11349,94051,61968,5566,24180,3077,1670,131.8,1,141.99,515553,222213,293340
2061-01,295281,16556,45238,13217,158532,91464,29681,14662,3279,497,84.78,0,115.09,311837,352794,-40957
2061-02,161202,35802,35622,10541,93087,198572,23797,13658,1348,1895,109.81,0,138.53,197004,375277,-178273
2061-03,411598,11962,27287,10731,174930,152446,15324,36461,2598,2918,147.11,1,130.74,423560,417179,6381
2061-04,230902,21028,45954,11673,134957,224012,22222,8443,3569,2782,110.0,1,112.86,251930,447261,-195331
2061-05,462054,32311,39697,11675,128005,178618,8109,16011,3581,618,117.11,0,104.93,494365,382115,112250
2061-06,110587,15336,29801,12583,98488,187471,5190,5749,4334,1427,101.46,0,85.08,125923,339282,-213359
2061-07,431081,17386,41260,14037,164652,238268,9190,16409,1281,2669,377.93,0,135.17,448467,483816,-35349
2061-08,279707,20576,28933,9108,88775,230433,11070,20526,2592,3112,70.09,1,125.62,300283,388845,-88562
2061-09,225791,24952,43698,6411,130412,81746,12540,15174,4974,2937,95.47,1,106.49,250743,289981,-39238
2061-10,377498,44454,42061,5233,156379,124425,6931,16545,1456,3376,239.77,1,116.11,421952,351574,70378
2061-11,222713,21375,37015,7206,181811,229757,20741,34903,1762,1068,82.1,0,123.77,244088,511433,-267345
2061-12,180449,40063,29846,11113,103234,173997,27182,36830,4703,458,51.28,1,102.96,220512,382202,-161690
2062-01,353018,40096,34719,13433,175585,84488,7941,20029,1898,2898,159.22,0,107.79,393114,336195,56919
2062-02,180168,36733,46516,11061,90912,133037,20626,13291,2002,2953,55.85,0,132.66,216901,315443,-98542
2062-03,318926,15659,41221,12817,176580,226954,11328,37479,4554,2872,79.7,1,109.0,334585,506379,-171794
2062-04,434876,13644,43690,9120,167334,231975,17415,8619,878,487,447.36,1,116.08,448520,478153,-29633
2062-05,166899,35348,47023,13796,151115,205181,29749,9160,1156,3559,129.07,0,149.37,202247,456024,-253777
2062-06,321508,47208,21340,10700,176882,68427,25158,37819,4817,2975,-91.09,0,112.64,368716,340326,28390
2062-07,373094,39386,40752,11485,91604,144659,10832,20128,4641,3153,67.33,0,129.99,412480,319460,93020
2062-08,302403,42484,27664,13652,162564,203115,9386,38645,1086,1231,318.2,1,145.59,344887,455026,-110139
2062-09,236436,26938,48980,6771,133557,219935,15608,20377,2308,366,17.9,1,93.12,263374,445228,-181854
2062-10,250363,39802,44495,12481,156744,115115,27454,15712,2580,443,131.56,1,90.75,290165,372001,-81836
2062-11,211584,44576,33688,14890,94391,206585,17108,10964,751,2014,267.97,0,134.12,256160,377626,-121466
2062-12,453816,14592,49860,9370,94510,193506,21427,7951,3843,2598,153.73,1,114.74,468408,376624,91784
2063-01,482891,15825,20389,5814,156012,54228,17640,9249,3107,3850,194.77,0,141.69,498716,263332,235384
2063-02,353842,49026,27522,13111,135153,52496,12537,35511,4984,3218,-1.62,0,142.48,402868,276330,126538
2063-03,184230,49449,27960,6347,142813,229571,13025,33410,4720,2761,-16.25,1,104.62,233679,453126,-219447
2063-04,403351,25984,22896,7836,191544,53373,16826,17148,4084,3305,138.94,1,87.24,429335,309623,119712
2063-05,205285,10145,25583,9984,127539,75634,10614,24374,2224,524,50.38,0,134.52,215430,273728,-58298
2063-06,379285,18686,27556,13669,99289,53922,11029,39959,2819,2316,93.59,0,112.99,397971,245424,152547
2063-07,399985,37619,44144,10172,130522,90488,6307,16492,3390,1499,99.39,0,118.44,437604,298125,139479
2063-08,209706,29138,25376,10769,115534,204641,8416,20846,3993,1722,8.2,1,82.26,238844,385582,-146738
2063-09,306747,17610,42469,5351,121399,60381,18544,21086,1114,3446,224.77,1,118.43,324357,269230,55127
2063-10,210375,16873,47082,9623,105119,217473,18247,34482,4743,1900,75.61,1,104.13,227248,432026,-204778
2063-11,282405,22649,27320,11860,165581,126060,29966,9122,4660,3833,60.29,0,120.05,305054,369909,-64855
2063-12,199559,10909,37343,12660,199756,153238,23339,39743,1541,1160,138.07,1,119.64,210468,466079,-255611
2064-01,289083,24255,20082,9064,128761,227271,22098,34345,2743,3731,84.19,0,90.19,313338,441621,-128283
2064-02,179338,30628,25255,13164,119590,209834,21535,29933,4938,367,79.16,0,145.85,209966,419311,-209345
2064-03,210562,35383,32790,7832,170351,185121,16395,9730,4092,3367,78.25,1,125.94,245945,422219,-176274
2064-04,281678,42163,35639,5420,194884,59180,16186,26408,2822,1530,50.9,1,100.78,323841,337717,-13876
2064-05,209530,19387,22334,10951,110464,104422,14228,25350,1257,2401,184.75,0,124.83,228917,287749,-58832
2064-06,295613,19658,23352,13967,160362,110940,21557,8201,4464,2853,31.38,0,103.58,315271,338379,-23108
2064-07,218399,44313,49923,6901,117008,143116,25867,38329,555,3553,382.6,0,87.37,262712,381144,-118432
2064-08,293324,10948,27466,10553,141759,61145,14100,36657,3432,1196,110.05,1,110.21,304272,291680,12592
2064-09,289094,44291,44332,9501,195304,179244,15832,33395,2966,1078,166.27,1,134.1,333385,477608,-144223
2064-10,376909,21838,23805,8720,108525,145920,14979,39025,660,2220,587.65,1,145.87,398747,340974,57773
2064-11,242892,47932,32721,6889,101727,204820,17628,20478,1662,1524,224.54,0,126.88,290824,384263,-93439
2064-12,199492,14350,31807,12487,111646,84572,26551,31291,1368,2909,215.3,1,105.29,213842,298354,-84512
2065-01,167520,41027,38908,12691,100546,158282,8063,29668,2805,1751,103.77,0,93.53,208547,348158,-139611
2065-02,155123,11080,35698,12427,166485,141403,20049,11728,3395,2655,51.5,0,127.06,166203,387790,-221587
2065-03,278159,42817,37628,6059,120883,213077,20620,34614,1180,1261,244.12,1,119.5,320976,432881,-111905
2065-04,184931,24849,31118,8520,128668,244891,20076,15387,3595,1180,80.43,1,82.86,209780,448660,-238880
2065-05,321015,31329,42237,8801,81911,105629,6990,12304,666,602,493.0,0,88.01,352344,257872,94472
2065-06,258996,11351,37903,14051,125570,150458,12225,7281,4657,877,83.12,0,144.01,270347,347488,-77141
2065-07,466476,34382,46323,14713,92811,144754,16176,14767,4687,3091,138.33,0,101.16,500858,329544,171314
2065-08,421004,33341,37536,10092,95223,83582,25185,8743,3306,2780,57.21,1,137.1,454345,260361,193984
2065-09,159057,23870,20052,9093,195562,70826,13217,26522,3978,1119,40.24,1,84.44,182927,335272,-152345
2065-10,432441,22389,37161,11280,161992,88369,22462,26671,2310,1993,317.76,1,143.99,454830,347935,106895
2065-11,445057,39478,22801,12971,154275,231030,5304,24839,3923,2302,110.66,0,109.89,484535,451220,33315
2065-12,174478,15006,46474,14938,183445,188780,15320,25213,4667,3342,50.85,1,103.9,189484,474170,-284686
2066-01,221143,16984,46708,5953,178215,229498,28860,15810,1473,2892,161.47,0,136.89,238127,505044,-266917
2066-02,173830,13650,45105,7317,134387,135810,15726,36529,3634,3778,124.85,0,81.21,187480,374874,-187394
2066-03,484853,41047,24923,14672,163955,74678,21018,24576,4884,2317,-14.55,1,134.69,525900,323822,202078
2066-04,350351,10664,41791,13385,85396,60917,13201,11176,1864,832,188.75,1,85.28,361015,225866,135149
2066-05,137679,23884,40630,9904,93540,63864,5808,37629,4017,1513,44.3,0,104.98,161563,251375,-89812
2066-06,169633,10411,27286,11213,167596,101978,11826,20406,1740,1375,45.35,0,135.31,180044,340305,-160261
2066-07,287217,29597,24238,11419,87395,171437,18696,20208,718,3938,461.93,0,110.7,316814,333393,-16579
2066-08,473677,16653,44767,8027,198625,116787,14627,35312,2108,1466,257.41,1,96.56,490330,418145,72185
2066-09,134985,41554,23348,8934,159528,121659,9114,25553,1916,1276,70.34,1,82.31,176539,348136,-171597
2066-10,112290,13915,44447,6957,114849,200450,23912,38087,2297,3434,107.66,1,93.67,126205,428702,-302497
2066-11,151464,14773,44619,6739,93187,91309,25175,8413,3644,2311,27.38,0,93.26,166237,269442,-103205
2066-12,347039,10821,45388,7897,174676,233642,29391,20718,4720,3784,94.33,1,144.91,357860,511712,-153852
2067-01,277329,46731,48702,11206,147625,244871,25071,10921,4965,972,81.25,0,139.64,324060,488396,-164336
2067-02,115205,42970,33159,8848,129698,214643,17644,7436,4572,903,34.53,0,139.17,158175,411428,-253253
2067-03,271172,33935,47727,13044,180770,64479,24476,28258,4264,3981,76.0,1,82.75,305107,358754,-53647
2067-04,226443,15317,23031,8355,182128,125865,8423,17770,3884,2181,99.83,1,96.01,241760,365572,-123812
2067-05,360585,16893,29991,9929,113079,243494,17717,12324,2045,3755,189.7,0,113.3,377478,426534,-49056
2067-06,352838,39235,23718,9062,147501,218102,20154,18698,801,673,376.73,0,120.74,392073,437235,-45162
2067-07,249279,36513,29574,9639,144276,160967,11017,9837,1201,834,180.51,0,101.82,285792,365310,-79518
2067-08,310226,29314,32111,14739,184520,165827,5317,5076,3425,1475,53.87,1,118.44,339540,407590,-68050
2067-09,459482,15920,34387,14494,171996,119820,29428,27693,2626,497,169.89,1,111.05,475402,397818,77584
2067-10,223908,18482,44594,12693,129542,190545,8266,31636,4354,1543,-34.4,1,131.9,242390,417276,-174886
2067-11,332719,16577,21274,7803,163362,178944,18727,27212,4763,1460,42.67,0,143.64,349296,417322,-68026
2067-12,115689,13736,23563,5386,130153,81608,26351,18175,2866,2696,-10.42,1,102.62,129425,285236,-155811
2068-01,318584,47170,31549,5606,84435,184808,10720,11004,4092,545,89.78,0,127.82,365754,328122,37632
2068-02,140540,17079,49166,8207,177641,116134,8085,36072,4994,1849,33.98,0,95.79,157619,395305,-237686
2068-03,146543,34217,31073,7264,135658,144771,8813,30904,2202,3273,98.75,1,110.43,180760,358483,-177723
2068-04,141829,40152,35895,11208,136806,102430,22393,35810,4895,3979,-43.72,1,126.9,181981,344542,-162561
2068-05,449817,43925,25830,6736,161651,176669,20342,16264,853,2256,511.11,0,92.89,493742,407492,86250
2068-06,382355,31478,30016,14817,132907,165991,17587,34666,3009,2646,36.53,0,141.39,413833,395984,17849
2068-07,190280,23296,30111,6226,163432,66886,7217,22799,3502,3192,75.58,0,136.47,213576,296671,-83095
2068-08,109748,46240,41706,12789,157307,187447,9930,38504,4576,2945,27.3,1,80.38,155988,447683,-291695
2068-09,118045,21526,38222,14391,156487,56166,26706,28541,3704,551,70.32,1,101.41,139571,320513,-180942
2068-10,414839,11942,43850,13438,191378,52467,26779,26388,2958,690,104.17,1,132.44,426781,354300,72481
2068-11,209273,17131,43438,12111,120367,154841,25902,19419,687,3402,175.18,0,110.77,226404,376078,-149674
2068-12,228839,19093,36889,12301,94171,199660,13758,36903,3865,631,90.2,1,124.14,247932,393682,-145750
2069-01,320842,26955,21008,8767,146541,86467,20795,6149,4377,3394,18.48,0,85.0,347797,289727,58070
2069-02,418049,23517,43482,12834,156336,234655,21209,21930,1497,1875,249.51,0,130.27,441566,490446,-48880
2069-03,118494,34518,29568,13703,104754,109942,29241,28429,3623,1372,17.78,1,91.02,153012,315637,-162625
2069-04,115687,39615,24426,8850,166876,172580,9498,13703,1606,2529,70.73,1,83.66,155302,395933,-240631
2069-05,321078,20963,41702,12437,174997,226227,11348,28146,4037,2811,73.45,0,122.53,342041,494857,-152816
2069-06,161727,23565,22323,8268,172742,198741,16276,33062,2032,818,67.93,0,125.32,185292,451412,-266120
2069-07,346088,37163,20311,14288,192501,158595,15978,32579,2824,1292,146.0,0,126.73,383251,434252,-51001
2069-08,288408,49312,39204,7095,189241,172625,18674,36168,3762,3095,87.68,1,99.94,337720,463007,-125287
2069-09,291686,18379,29573,5232,117567,118495,26936,6841,786,812,363.33,1,90.98,310065,304644,5421
2069-10,479708,14268,26615,10390,187266,99515,21081,34141,1528,2852,245.83,1,118.71,493976,379008,114968
2069-11,125919,40819,47122,11462,140258,148585,16090,22257,4336,1081,50.32,0,81.43,166738,385774,-219036
2069-12,163993,36107,36266,5563,118112,248138,12231,26084,2800,3627,108.71,1,149.2,200100,446394,-246294
2070-01,296052,40307,35519,11999,132064,181988,13162,29506,3723,2569,72.63,0,115.13,336359,404238,-67879
2070-02,361251,32248,21302,10921,166384,54632,13128,13666,814,861,421.02,0,145.21,393499,280033,113466
2070-03,260165,14028,20870,7059,95055,213548,7290,19979,3609,963,149.03,1,83.69,274193,363801,-89608
2070-04,294047,21425,33076,7580,125941,209200,12185,11678,3836,407,34.62,1,125.75,315472,399660,-84188
2070-05,383933,48808,27452,13413,197795,89905,6898,32897,1222,989,267.62,0,97.9,432741,368360,64381
2070-06,181774,35057,26693,6859,142892,175409,18332,18815,2956,2070,104.86,0,110.25,216831,389000,-172169
2070-07,102558,27724,26169,9099,81685,213794,6427,31384,518,2392,214.82,0,136.79,130282,368558,-238276
2070-08,360764,25621,37791,14386,153996,51899,25733,32225,2472,3433,173.65,1,146.82,386385,316030,70355
2070-09,494643,19479,20732,14911,86162,109633,8771,35823,1329,3504,356.1,1,81.2,514122,276032,238090
2070-10,131274,35815,40179,13395,123091,215385,13175,21278,3203,3532,-27.41,1,102.41,167089,426503,-259414
2070-11,126224,10465,37349,5217,181564,177755,21185,33098,850,2440,120.04,0,115.82,136689,456168,-319479
2070-12,183131,29837,22693,9010,80702,237592,17030,39842,718,3662,271.3,1,98.1,212968,406869,-193901
2071-01,368962,41673,31669,7659,124211,160186,16889,10429,994,534,301.73,0,148.51,410635,351043,59592
2071-02,206624,29165,48719,5873,81375,136864,26117,12355,4864,3480,0.28,0,92.39,235789,311303,-75514
2071-03,289525,23091,32012,14953,170369,218787,9335,19373,1415,3140,131.28,1,97.3,312616,464829,-152213
2071-04,110898,49489,44872,5469,197100,114732,6227,29979,1729,765,140.7,1,93.92,160387,398379,-237992
2071-05,404436,15679,46467,5313,85865,233422,15917,36681,4427,1650,125.98,0,123.21,420115,423665,-3550
2071-06,403244,19153,31386,14643,90778,203173,18225,33285,1860,1690,207.34,0,146.41,422397,391490,30907
2071-07,384465,39192,45139,6177,152586,203896,29251,21689,4234,551,114.76,0,133.54,423657,458738,-35081
2071-08,457163,34894,43710,12669,198013,99968,27188,39256,2761,1118,132.43,1,100.98,492057,420804,71253
2071-09,334639,34504,38616,14166,119512,223095,23599,30599,3883,1322,97.91,1,96.46,369143,449587,-80444
2071-10,406773,35313,44051,9851,91442,222562,20066,28915,2254,1509,198.0,1,145.0,442086,416887,25199
2071-11,248040,21742,33495,14800,98665,166472,27661,10738,573,3055,402.07,0,88.52,269782,351831,-82049
2071-12,320036,32219,35551,7182,120549,76653,25919,21067,501,3180,598.68,1,104.63,352255,286921,65334
2072-01,436573,39107,35866,14157,174154,177112,11346,25769,4403,1209,158.08,0,123.97,475680,438404,37276
2072-02,490934,27484,38821,9592,197152,173057,7758,12569,1077,1722,449.27,0,96.98,518418,438949,79469
2072-03,370897,29986,28923,13868,139957,64222,28486,33910,781,3447,496.54,1,104.72,400883,309366,91517
2072-04,343453,32608,24899,13560,128708,51771,16285,8758,2614,3422,96.8,1,113.83,376061,243981,132080
2072-05,320181,40911,23833,10073,109779,242206,19419,17807,4484,865,154.64,0,117.77,361092,423117,-62025
2072-06,212736,49208,24279,9575,107986,200348,17114,15673,1638,3794,90.36,0,135.57,261944,374975,-113031
2072-07,294016,22707,28002,5432,184918,144048,14674,6603,2509,2773,113.55,0,125.89,316723,383677,-66954
2072-08,394837,43121,43489,6605,190622,72048,21273,36105,3821,3968,56.82,1,137.91,437958,370142,67816
2072-09,470899,44447,43398,10295,156291,77834,6399,18014,584,1588,825.03,1,108.64,515346,312231,203115
2072-10,103858,21811,36663,11054,121129,179738,25607,14858,1431,3399,99.19,1,94.44,125669,389049,-263380
2072-11,459512,42059,37565,11165,193805,242207,19544,17257,4094,2069,169.01,0,145.77,501571,521543,-19972
2072-12,316007,27834,45704,13957,193829,152286,13189,30973,1998,2671,99.62,1,99.72,343841,449938,-106097
2073-01,291960,15421,29720,14563,189294,73299,7045,18508,1408,2590,85.74,0,147.49,307381,332429,-25048
2073-02,220306,36547,27881,8357,193656,193192,15261,15503,2673,3935,1.59,0,139.99,256853,453850,-196997
2073-03,320418,21357,24247,5581,168894,119319,28636,18401,4462,3449,101.72,1,137.3,341775,365078,-23303
